range,percentage,min,max,fund_slug
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,decentraland-foundation
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,decentraland-foundation
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,decentraland-foundation
"$50,000,000+",0.0,50000000,,decentraland-foundation
"$0 - $1,000,000",0.0,0,1000000.0,amatil-x-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,amatil-x-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,amatil-x-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,amatil-x-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,amatil-x-ventures
"$50,000,000+",0.0,50000000,,amatil-x-ventures
"$0 - $1,000,000",0.0,0,1000000.0,01ex
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,01ex
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,01ex
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,01ex
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,01ex
"$50,000,000+",0.0,50000000,,01ex
"$0 - $1,000,000",0.0,0,1000000.0,2f-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,2f-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,2f-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,2f-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,2f-capital
"$50,000,000+",0.0,50000000,,2f-capital
"$0 - $1,000,000",100.0,0,1000000.0,ifinex
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,ifinex
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,ifinex
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ifinex
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ifinex
"$50,000,000+",0.0,50000000,,ifinex
"$0 - $1,000,000",0.0,0,1000000.0,celo-foundation
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,celo-foundation
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,celo-foundation
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,celo-foundation
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,celo-foundation
"$50,000,000+",50.0,50000000,,celo-foundation
"$0 - $1,000,000",0.0,0,1000000.0,100x-group
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,100x-group
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,100x-group
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,100x-group
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,100x-group
"$50,000,000+",0.0,50000000,,100x-group
"$0 - $1,000,000",0.0,0,1000000.0,nice-capital
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,nice-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,nice-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,nice-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,nice-capital
"$50,000,000+",0.0,50000000,,nice-capital
"$0 - $1,000,000",0.0,0,1000000.0,tsg-consumer-partners
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,tsg-consumer-partners
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,tsg-consumer-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,tsg-consumer-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,tsg-consumer-partners
"$50,000,000+",100.0,50000000,,tsg-consumer-partners
"$0 - $1,000,000",0.0,0,1000000.0,bittrex-global
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,bittrex-global
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,bittrex-global
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bittrex-global
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bittrex-global
"$50,000,000+",0.0,50000000,,bittrex-global
"$0 - $1,000,000",0.0,0,1000000.0,canada-nuchain-foundation
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,canada-nuchain-foundation
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,canada-nuchain-foundation
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,canada-nuchain-foundation
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,canada-nuchain-foundation
"$50,000,000+",0.0,50000000,,canada-nuchain-foundation
"$0 - $1,000,000",0.0,0,1000000.0,jerusalem-venture-partners
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,jerusalem-venture-partners
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,jerusalem-venture-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,jerusalem-venture-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,jerusalem-venture-partners
"$50,000,000+",0.0,50000000,,jerusalem-venture-partners
"$0 - $1,000,000",0.0,0,1000000.0,sicpa
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,sicpa
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,sicpa
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,sicpa
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sicpa
"$50,000,000+",0.0,50000000,,sicpa
"$0 - $1,000,000",0.0,0,1000000.0,brandenburg-kapital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,brandenburg-kapital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,brandenburg-kapital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,brandenburg-kapital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,brandenburg-kapital
"$50,000,000+",0.0,50000000,,brandenburg-kapital
"$0 - $1,000,000",0.0,0,1000000.0,dg-lab-fund
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,dg-lab-fund
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,dg-lab-fund
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,dg-lab-fund
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,dg-lab-fund
"$50,000,000+",0.0,50000000,,dg-lab-fund
"$0 - $1,000,000",0.0,0,1000000.0,sbi-financial-services
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,sbi-financial-services
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,sbi-financial-services
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,sbi-financial-services
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,sbi-financial-services
"$50,000,000+",0.0,50000000,,sbi-financial-services
"$0 - $1,000,000",0.0,0,1000000.0,chrysalis-investments
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,chrysalis-investments
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,chrysalis-investments
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,chrysalis-investments
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,chrysalis-investments
"$50,000,000+",0.0,50000000,,chrysalis-investments
"$0 - $1,000,000",0.0,0,1000000.0,jtc
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,jtc
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,jtc
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,jtc
"$20,000,000 - $50,000,000",66.67,20000000,50000000.0,jtc
"$50,000,000+",33.33,50000000,,jtc
"$0 - $1,000,000",0.0,0,1000000.0,vitruvian-partners
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,vitruvian-partners
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,vitruvian-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,vitruvian-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,vitruvian-partners
"$50,000,000+",100.0,50000000,,vitruvian-partners
"$0 - $1,000,000",0.0,0,1000000.0,166-2nd
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,166-2nd
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,166-2nd
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,166-2nd
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,166-2nd
"$50,000,000+",100.0,50000000,,166-2nd
"$0 - $1,000,000",0.0,0,1000000.0,axa-venture-partners
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,axa-venture-partners
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,axa-venture-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,axa-venture-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,axa-venture-partners
"$50,000,000+",50.0,50000000,,axa-venture-partners
"$0 - $1,000,000",0.0,0,1000000.0,golden-sand-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,golden-sand-capital
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,golden-sand-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,golden-sand-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,golden-sand-capital
"$50,000,000+",33.33,50000000,,golden-sand-capital
"$0 - $1,000,000",0.0,0,1000000.0,moneta-vc
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,moneta-vc
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,moneta-vc
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,moneta-vc
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,moneta-vc
"$50,000,000+",0.0,50000000,,moneta-vc
"$0 - $1,000,000",0.0,0,1000000.0,pegasus-tech
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,pegasus-tech
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,pegasus-tech
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,pegasus-tech
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,pegasus-tech
"$50,000,000+",100.0,50000000,,pegasus-tech
"$0 - $1,000,000",0.0,0,1000000.0,merian-global-investors
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,merian-global-investors
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,merian-global-investors
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,merian-global-investors
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,merian-global-investors
"$50,000,000+",100.0,50000000,,merian-global-investors
"$0 - $1,000,000",0.0,0,1000000.0,nbk-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,nbk-ventures
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,nbk-ventures
"$10,000,000 - $20,000,000",66.67,10000000,20000000.0,nbk-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,nbk-ventures
"$50,000,000+",0.0,50000000,,nbk-ventures
"$0 - $1,000,000",0.0,0,1000000.0,kiatnakin-phatra-financial-group
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,kiatnakin-phatra-financial-group
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,kiatnakin-phatra-financial-group
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,kiatnakin-phatra-financial-group
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,kiatnakin-phatra-financial-group
"$50,000,000+",0.0,50000000,,kiatnakin-phatra-financial-group
"$0 - $1,000,000",0.0,0,1000000.0,omidyar-technology-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,omidyar-technology-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,omidyar-technology-ventures
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,omidyar-technology-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,omidyar-technology-ventures
"$50,000,000+",0.0,50000000,,omidyar-technology-ventures
"$0 - $1,000,000",0.0,0,1000000.0,album-vc
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,album-vc
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,album-vc
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,album-vc
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,album-vc
"$50,000,000+",0.0,50000000,,album-vc
"$0 - $1,000,000",0.0,0,1000000.0,hdfc-bank
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,hdfc-bank
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,hdfc-bank
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,hdfc-bank
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,hdfc-bank
"$50,000,000+",0.0,50000000,,hdfc-bank
"$0 - $1,000,000",0.0,0,1000000.0,oxford-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,oxford-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,oxford-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,oxford-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,oxford-capital
"$50,000,000+",0.0,50000000,,oxford-capital
"$0 - $1,000,000",0.0,0,1000000.0,mosaik-partners
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,mosaik-partners
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,mosaik-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,mosaik-partners
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,mosaik-partners
"$50,000,000+",0.0,50000000,,mosaik-partners
"$0 - $1,000,000",0.0,0,1000000.0,recruit-holdings
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,recruit-holdings
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,recruit-holdings
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,recruit-holdings
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,recruit-holdings
"$50,000,000+",0.0,50000000,,recruit-holdings
"$0 - $1,000,000",0.0,0,1000000.0,blockchain-finance-fund
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,blockchain-finance-fund
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,blockchain-finance-fund
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,blockchain-finance-fund
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,blockchain-finance-fund
"$50,000,000+",0.0,50000000,,blockchain-finance-fund
"$0 - $1,000,000",0.0,0,1000000.0,brand-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,brand-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,brand-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,brand-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,brand-capital
"$50,000,000+",0.0,50000000,,brand-capital
"$0 - $1,000,000",0.0,0,1000000.0,creative-destruction-lab
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,creative-destruction-lab
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,creative-destruction-lab
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,creative-destruction-lab
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,creative-destruction-lab
"$50,000,000+",0.0,50000000,,creative-destruction-lab
"$0 - $1,000,000",0.0,0,1000000.0,newtown-partners
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,newtown-partners
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,newtown-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,newtown-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,newtown-partners
"$50,000,000+",0.0,50000000,,newtown-partners
"$0 - $1,000,000",0.0,0,1000000.0,thunder-core
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,thunder-core
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,thunder-core
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,thunder-core
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,thunder-core
"$50,000,000+",0.0,50000000,,thunder-core
"$0 - $1,000,000",0.0,0,1000000.0,anr-group
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,anr-group
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,anr-group
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,anr-group
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,anr-group
"$50,000,000+",0.0,50000000,,anr-group
"$0 - $1,000,000",0.0,0,1000000.0,capability-and-innovation-fund
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,capability-and-innovation-fund
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,capability-and-innovation-fund
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,capability-and-innovation-fund
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,capability-and-innovation-fund
"$50,000,000+",100.0,50000000,,capability-and-innovation-fund
"$0 - $1,000,000",0.0,0,1000000.0,aspect-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,aspect-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,aspect-ventures
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,aspect-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,aspect-ventures
"$50,000,000+",0.0,50000000,,aspect-ventures
"$0 - $1,000,000",100.0,0,1000000.0,atari
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,atari
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,atari
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,atari
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,atari
"$50,000,000+",0.0,50000000,,atari
"$0 - $1,000,000",0.0,0,1000000.0,tokensoft
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,tokensoft
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,tokensoft
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,tokensoft
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,tokensoft
"$50,000,000+",0.0,50000000,,tokensoft
"$0 - $1,000,000",0.0,0,1000000.0,d4v
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,d4v
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,d4v
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,d4v
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,d4v
"$50,000,000+",0.0,50000000,,d4v
"$0 - $1,000,000",0.0,0,1000000.0,venture-labo-investment
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,venture-labo-investment
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,venture-labo-investment
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,venture-labo-investment
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,venture-labo-investment
"$50,000,000+",0.0,50000000,,venture-labo-investment
"$0 - $1,000,000",0.0,0,1000000.0,shuttle-fund
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,shuttle-fund
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,shuttle-fund
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,shuttle-fund
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,shuttle-fund
"$50,000,000+",0.0,50000000,,shuttle-fund
"$0 - $1,000,000",0.0,0,1000000.0,aslanoba-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,aslanoba-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,aslanoba-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,aslanoba-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,aslanoba-capital
"$50,000,000+",0.0,50000000,,aslanoba-capital
"$0 - $1,000,000",100.0,0,1000000.0,merian-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,merian-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,merian-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,merian-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,merian-ventures
"$50,000,000+",0.0,50000000,,merian-ventures
"$0 - $1,000,000",0.0,0,1000000.0,array-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,array-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,array-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,array-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,array-ventures
"$50,000,000+",0.0,50000000,,array-ventures
"$0 - $1,000,000",0.0,0,1000000.0,base10-partners
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,base10-partners
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,base10-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,base10-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,base10-partners
"$50,000,000+",0.0,50000000,,base10-partners
"$0 - $1,000,000",0.0,0,1000000.0,cls
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,cls
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,cls
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,cls
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cls
"$50,000,000+",0.0,50000000,,cls
"$0 - $1,000,000",0.0,0,1000000.0,the-venture-center
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,the-venture-center
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,the-venture-center
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,the-venture-center
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,the-venture-center
"$50,000,000+",0.0,50000000,,the-venture-center
"$0 - $1,000,000",100.0,0,1000000.0,business-finland
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,business-finland
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,business-finland
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,business-finland
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,business-finland
"$50,000,000+",0.0,50000000,,business-finland
"$0 - $1,000,000",0.0,0,1000000.0,dcu-fintech-innovation-center
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,dcu-fintech-innovation-center
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,dcu-fintech-innovation-center
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,dcu-fintech-innovation-center
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,dcu-fintech-innovation-center
"$50,000,000+",0.0,50000000,,dcu-fintech-innovation-center
"$0 - $1,000,000",0.0,0,1000000.0,bokwang-investment
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,bokwang-investment
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,bokwang-investment
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bokwang-investment
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bokwang-investment
"$50,000,000+",0.0,50000000,,bokwang-investment
"$0 - $1,000,000",0.0,0,1000000.0,capstone-partners
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,capstone-partners
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,capstone-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,capstone-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,capstone-partners
"$50,000,000+",0.0,50000000,,capstone-partners
"$0 - $1,000,000",0.0,0,1000000.0,crestvalue
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,crestvalue
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,crestvalue
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,crestvalue
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,crestvalue
