date,company,amount,stage,category,formatted_amount,timeline,fund_slug
"Mar 10, 2021","{'name': 'Cellframe ', 'key': 'cellframe', 'logo': 'https://img.cryptorank.io/coins/60x60.cellframe 1645306142291.png'}",900000.0,Undisclosed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$900,000","Mar 10, 2021 • Undisclosed",ape-capital
"Mar 05, 2021","{'name': 'MobiFi', 'key': 'mobofi', 'logo': 'https://img.cryptorank.io/coins/60x60.mobifi1617807977294.png'}",2600000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$2,600,000","Mar 05, 2021 • Seed",ape-capital
"Apr 19, 2021","{'name': 'MOAR Finance ', 'key': 'moar-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.moar finance 1618472767934.png'}",0.0,Strategic,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Apr 19, 2021 • Strategic",ape-capital
"May 12, 2021","{'name': 'Hashdex', 'key': 'hashdex', 'logo': 'https://img.cryptorank.io/coins/60x60.hashdex1672410298337.png'}",26000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$26,000,000","May 12, 2021 • Seed",canary
"Apr 29, 2021","{'name': 'SuperWorld', 'key': 'superworld', 'logo': 'https://img.cryptorank.io/coins/60x60.super_world1672145346695.png'}",0.0,Undisclosed,"{'name': 'Social', 'slug': 'social'}",$0,"Apr 29, 2021 • Undisclosed",altered-ventures
"Apr 27, 2021","{'name': 'ZenGo', 'key': 'zen-go', 'logo': 'https://img.cryptorank.io/coins/60x60.zen_go1739282902787.png'}",20000000.0,Series A,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$20,000,000","Apr 27, 2021 • Series A",austin-rief-ventures
"Dec 11, 2020","{'name': 'Swivel Finance', 'key': 'swivel-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.swivel_finance1666167309373.png'}",1150000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$1,150,000","Dec 11, 2020 • Seed",divergent-ventures
"Apr 20, 2021","{'name': 'Guru Network', 'key': 'guru-network', 'logo': 'https://img.cryptorank.io/coins/60x60.dex_guru1670001819666.png'}",1000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$1,000,000","Apr 20, 2021 • Seed",divergent-ventures
"Oct 09, 2020","{'name': 'Marqeta', 'key': 'marqeta', 'logo': 'https://img.cryptorank.io/coins/60x60.marqeta1674115522692.png'}",0.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}",$0,"Oct 09, 2020 • Undisclosed",mastercard
"May 15, 2024","{'name': 'Parfin (Rayls)', 'key': 'parfin', 'logo': 'https://img.cryptorank.io/coins/60x60.parfin1673973732613.png'}",0.0,Incubation,"{'name': 'CeFi', 'slug': 'ce-fi'}",$0,"May 15, 2024 • Incubation",mastercard
"May 14, 2020","{'name': 'Minka', 'key': 'minkaio', 'logo': 'https://img.cryptorank.io/coins/60x60.minka1666090417637.png'}",3000000.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$3,000,000","May 14, 2020 • Undisclosed",mastercard
"Feb 13, 2019","{'name': 'SendFriend', 'key': 'sendfriend', 'logo': 'https://img.cryptorank.io/coins/60x60.send_friend1677675693725.png'}",1700000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$1,700,000","Feb 13, 2019 • Seed",mastercard
"Apr 13, 2021","{'name': 'ConsenSys', 'key': 'consensys', 'logo': 'https://img.cryptorank.io/coins/60x60.consen_sys1689061650473.png'}",65000000.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$65,000,000","Apr 13, 2021 • Strategic",mastercard
"Apr 13, 2021","{'name': 'Epic Games', 'key': 'epic-games', 'logo': 'https://img.cryptorank.io/coins/60x60.epic_games1672042899933.png'}",1000000000.0,Undisclosed,"{'name': None, 'slug': None}","$1,000,000,000","Apr 13, 2021 • Undisclosed",alliance-bernstein
"Apr 09, 2021","{'name': 'PolkaDomain', 'key': 'polka-domain', 'logo': 'https://img.cryptorank.io/coins/60x60.polkadomain1618240683630.png'}",400000.0,Private Token Sale,"{'name': None, 'slug': None}","$400,000","Apr 09, 2021 • Private Token Sale",metaconstant-ventures
"Nov 18, 2020","{'name': 'Fireblocks', 'key': 'fireblocks', 'logo': 'https://img.cryptorank.io/coins/60x60.fireblocks1666355776080.png'}",30000000.0,Series B,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$30,000,000","Nov 18, 2020 • Series B",tenaya-capital
"Mar 19, 2021","{'name': 'Fireblocks', 'key': 'fireblocks', 'logo': 'https://img.cryptorank.io/coins/60x60.fireblocks1666355776080.png'}",133000000.0,Series C,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$133,000,000","Mar 19, 2021 • Series C",tenaya-capital
"Jan 11, 2019","{'name': 'Fireblocks', 'key': 'fireblocks', 'logo': 'https://img.cryptorank.io/coins/60x60.fireblocks1666355776080.png'}",16000000.0,Series A,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$16,000,000","Jan 11, 2019 • Series A",tenaya-capital
"Sep 12, 2020","{'name': 'DeXe', 'key': 'dexe-network', 'logo': 'https://img.cryptorank.io/coins/60x60.de_xe1695807991592.png'}",0.0,Strategic,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Sep 12, 2020 • Strategic",quest-capital
"Mar 17, 2021","{'name': 'Black Ocean', 'key': 'black-ocean', 'logo': 'https://img.cryptorank.io/coins/60x60.black_ocean1670327632745.png'}",4300000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$4,300,000","Mar 17, 2021 • Seed",quest-capital
"Aug 24, 2020","{'name': 'CCFOX', 'key': 'ccfox', 'logo': 'https://img.cryptorank.io/coins/60x60.ccfox1668078431549.png'}",0.0,Series A,"{'name': 'CeFi', 'slug': 'ce-fi'}",$0,"Aug 24, 2020 • Series A",quest-capital
"Mar 08, 2021","{'name': 'Starling Bank', 'key': 'starling-bank', 'logo': 'https://img.cryptorank.io/coins/60x60.starling_bank1673423121268.png'}",376000000.0,Series D,"{'name': 'CeFi', 'slug': 'ce-fi'}","$376,000,000","Mar 08, 2021 • Series D",millennium-management
"Sep 06, 2020","{'name': 'RioDeFi', 'key': 'riodefi', 'logo': 'https://img.cryptorank.io/coins/60x60.riodefi1599817872029.png'}",5000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$5,000,000","Sep 06, 2020 • Seed",amplifi
"Mar 02, 2021","{'name': 'Blockchain Cuties Universe', 'key': 'blockchain-cuties', 'logo': 'https://img.cryptorank.io/coins/60x60.blockchain cuties universe1637741876284.png'}",0.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Mar 02, 2021 • Seed",amplifi
"Feb 25, 2021","{'name': 'DAFI Protocol', 'key': 'dafi-protocol', 'logo': 'https://img.cryptorank.io/coins/60x60.dafi1614605910563.png'}",759375.0,Private Token Sale,"{'name': 'DeFi', 'slug': 'defi'}","$759,375","Feb 25, 2021 • Private Token Sale",amplifi
"Feb 11, 2021","{'name': 'Xend Finance', 'key': 'xend-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.xend finance1613462752687.png'}",2000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$2,000,000","Feb 11, 2021 • Seed",amplifi
"Dec 29, 2020","{'name': 'Nord Finance', 'key': 'nord-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.nord finance1610366123385.png'}",1230000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$1,230,000","Dec 29, 2020 • Seed",amplifi
"Mar 02, 2021","{'name': 'Unchained Capital', 'key': 'unchained-capital', 'logo': 'https://img.cryptorank.io/coins/60x60.unchained_capital1672318075826.png'}",5500000.0,Seed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$5,500,000","Mar 02, 2021 • Seed",capital-factory
"Jul 16, 2020","{'name': 'Sorare', 'key': 'sorare', 'logo': 'https://img.cryptorank.io/coins/60x60.sorare1722433495327.png'}",4000000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$4,000,000","Jul 16, 2020 • Seed",e-ventures
"Feb 25, 2021","{'name': 'Sorare', 'key': 'sorare', 'logo': 'https://img.cryptorank.io/coins/60x60.sorare1722433495327.png'}",50000000.0,Series A,"{'name': 'GameFi', 'slug': 'gamefi'}","$50,000,000","Feb 25, 2021 • Series A",e-ventures
"Feb 09, 2021","{'name': 'Homa', 'key': 'homa', 'logo': 'https://img.cryptorank.io/coins/60x60.homa1665658072267.png'}",15000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$15,000,000","Feb 09, 2021 • Seed",e-ventures
"Feb 25, 2021","{'name': 'Step', 'key': 'step-bank', 'logo': 'https://img.cryptorank.io/coins/60x60.step1665565938985.png'}",15000000.0,Debt Financing,"{'name': 'CeFi', 'slug': 'ce-fi'}","$15,000,000","Feb 25, 2021 • Debt Financing",bridge-bank
"May 23, 2017","{'name': 'GAMEE', 'key': 'gamee', 'logo': 'https://img.cryptorank.io/coins/60x60.gamee1617886465713.png'}",50000.0,Undisclosed,"{'name': 'GameFi', 'slug': 'gamefi'}","$50,000","May 23, 2017 • Undisclosed",google-launchpad-accelerator
"Feb 11, 2021","{'name': 'Xend Finance', 'key': 'xend-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.xend finance1613462752687.png'}",2000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$2,000,000","Feb 11, 2021 • Seed",google-launchpad-accelerator
"Oct 26, 2018","{'name': 'Epic Games', 'key': 'epic-games', 'logo': 'https://img.cryptorank.io/coins/60x60.epic_games1672042899933.png'}",1250000000.0,Undisclosed,"{'name': None, 'slug': None}","$1,250,000,000","Oct 26, 2018 • Undisclosed",iconiq-capital
"May 10, 2018","{'name': 'Robinhood', 'key': 'robinhood', 'logo': 'https://img.cryptorank.io/coins/60x60.robinhood1666957522152.png'}",363000000.0,Series D,"{'name': None, 'slug': None}","$363,000,000","May 10, 2018 • Series D",iconiq-capital
"Jun 05, 2018","{'name': 'Marqeta', 'key': 'marqeta', 'logo': 'https://img.cryptorank.io/coins/60x60.marqeta1674115522692.png'}",45000000.0,Series D,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$45,000,000","Jun 05, 2018 • Series D",iconiq-capital
"Feb 01, 2021","{'name': 'Robinhood', 'key': 'robinhood', 'logo': 'https://img.cryptorank.io/coins/60x60.robinhood1666957522152.png'}",2400000000.0,Undisclosed,"{'name': None, 'slug': None}","$2,400,000,000","Feb 01, 2021 • Undisclosed",iconiq-capital
"Jan 29, 2021","{'name': 'Robinhood', 'key': 'robinhood', 'logo': 'https://img.cryptorank.io/coins/60x60.robinhood1666957522152.png'}",1000000000.0,Undisclosed,"{'name': None, 'slug': None}","$1,000,000,000","Jan 29, 2021 • Undisclosed",fantail-ventures
"Mar 27, 2018","{'name': 'Spring Labs', 'key': 'spring-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.spring_labs1675955890886.png'}",14750000.0,Undisclosed,"{'name': 'Social', 'slug': 'social'}","$14,750,000","Mar 27, 2018 • Undisclosed",victory-park-capital
"Jan 28, 2021","{'name': 'Dave', 'key': 'dave', 'logo': 'https://img.cryptorank.io/coins/60x60.dave1667555615324.png'}",100000000.0,Undisclosed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$100,000,000","Jan 28, 2021 • Undisclosed",victory-park-capital
"May 04, 2018","{'name': 'Cobalt', 'key': 'cobalt', 'logo': 'https://img.cryptorank.io/coins/60x60.cobalt1673955169152.png'}",0.0,Undisclosed,"{'name': 'CeFi', 'slug': 'ce-fi'}",$0,"May 04, 2018 • Undisclosed",singapore-exchange
"Jan 21, 2021","{'name': 'ADDX', 'key': 'addx', 'logo': 'https://img.cryptorank.io/coins/60x60.addx1668681139625.png'}",50000000.0,Series A,"{'name': 'CeFi', 'slug': 'ce-fi'}","$50,000,000","Jan 21, 2021 • Series A",singapore-exchange
"Jan 21, 2021","{'name': 'ADDX', 'key': 'addx', 'logo': 'https://img.cryptorank.io/coins/60x60.addx1668681139625.png'}",50000000.0,Series A,"{'name': 'CeFi', 'slug': 'ce-fi'}","$50,000,000","Jan 21, 2021 • Series A",tokai-tokyo-financial-holdings
"Jan 14, 2020","{'name': 'ADDX', 'key': 'addx', 'logo': 'https://img.cryptorank.io/coins/60x60.addx1668681139625.png'}",5000000.0,Undisclosed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$5,000,000","Jan 14, 2020 • Undisclosed",tokai-tokyo-financial-holdings
"Nov 20, 2019","{'name': 'AuDIGENT', 'key': 'audigent', 'logo': 'https://img.cryptorank.io/coins/60x60.au_digent1667222834844.png'}",6700000.0,Series A,"{'name': 'Social', 'slug': 'social'}","$6,700,000","Nov 20, 2019 • Series A",riverpark
"Jan 11, 2021","{'name': 'AuDIGENT', 'key': 'audigent', 'logo': 'https://img.cryptorank.io/coins/60x60.au_digent1667222834844.png'}",19100000.0,Series B,"{'name': 'Social', 'slug': 'social'}","$19,100,000","Jan 11, 2021 • Series B",riverpark
"Sep 10, 2020","{'name': 'Decentral Games', 'key': 'decentral-games-new', 'logo': 'https://img.cryptorank.io/coins/60x60.decentral games1638529450179.png'}",400000.0,Pre Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$400,000","Sep 10, 2020 • Pre Seed",matic-foundation
"Jan 07, 2021","{'name': 'DAO Maker', 'key': 'dao-token', 'logo': 'https://img.cryptorank.io/coins/60x60.dao maker token1605425861074.png'}",0.0,Strategic,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Jan 07, 2021 • Strategic",matic-foundation
"Jan 01, 2021","{'name': 'OMNIA Protocol', 'key': 'omnia-protocol', 'logo': 'https://img.cryptorank.io/coins/60x60.omnia_protocol1709895319178.png'}",3200000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$3,200,000","Jan 01, 2021 • Seed",dct-capital
"Mar 19, 2019","{'name': 'Donut', 'key': 'donut-app', 'logo': 'https://img.cryptorank.io/coins/60x60.donut1672303894978.png'}",1800000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$1,800,000","Mar 19, 2019 • Seed",n26
"Dec 09, 2020","{'name': 'Upvest', 'key': 'upvest', 'logo': 'https://img.cryptorank.io/coins/60x60.upvest1666970774909.png'}",12000000.0,Undisclosed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$12,000,000","Dec 09, 2020 • Undisclosed",n26
"Dec 09, 2020","{'name': 'HKbitEX', 'key': 'hkbitex', 'logo': 'https://img.cryptorank.io/coins/60x60.h_kbit_ex1671719704688.png'}",10000000.0,Series A,"{'name': 'CeFi', 'slug': 'ce-fi'}","$10,000,000","Dec 09, 2020 • Series A",axion-global-asset-management
"Dec 09, 2020","{'name': 'Upvest', 'key': 'upvest', 'logo': 'https://img.cryptorank.io/coins/60x60.upvest1666970774909.png'}",12000000.0,Undisclosed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$12,000,000","Dec 09, 2020 • Undisclosed",consorsbank
"Feb 18, 2020","{'name': 'Credify', 'key': 'credify', 'logo': 'https://img.cryptorank.io/coins/60x60.credify1676520996321.png'}",1000000.0,Seed,"{'name': 'Social', 'slug': 'social'}","$1,000,000","Feb 18, 2020 • Seed",deepcore
"Dec 01, 2020","{'name': 'Credify', 'key': 'credify', 'logo': 'https://img.cryptorank.io/coins/60x60.credify1676520996321.png'}",740000.0,Seed,"{'name': 'Social', 'slug': 'social'}","$740,000","Dec 01, 2020 • Seed",deepcore
"Nov 26, 2020","{'name': 'Bridge Mutual', 'key': 'bridge-mutual', 'logo': 'https://img.cryptorank.io/coins/60x60.bridge mutual1612005467648.png'}",0.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Nov 26, 2020 • Seed",seikatsu-ventures
"Nov 26, 2020","{'name': 'PowerKee', 'key': 'powerkee', 'logo': 'https://img.cryptorank.io/coins/60x60.power_kee1671182193942.png'}",125000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$125,000","Nov 26, 2020 • Seed",seikatsu-ventures
"Oct 06, 2017","{'name': 'Blokur', 'key': 'blokur', 'logo': 'https://img.cryptorank.io/coins/60x60.blokur1673862487094.png'}",1200000.0,Seed,"{'name': 'Social', 'slug': 'social'}","$1,200,000","Oct 06, 2017 • Seed",ascension
"Nov 13, 2020","{'name': 'Incuto', 'key': 'incuto', 'logo': 'https://img.cryptorank.io/coins/60x60.incuto1675161380012.png'}",1750000.0,Undisclosed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$1,750,000","Nov 13, 2020 • Undisclosed",ascension
"Oct 08, 2020","{'name': 'Unocoin', 'key': 'unocoin', 'logo': 'https://img.cryptorank.io/coins/60x60.unocoin1668766246582.png'}",5000000.0,Series A,"{'name': 'DeFi', 'slug': 'defi'}","$5,000,000","Oct 08, 2020 • Series A",2020-ventures
"Mar 01, 2019","{'name': 'Kava', 'key': 'kava', 'logo': 'https://img.cryptorank.io/coins/60x60.kava1654175940665.png'}",1200000.0,Undisclosed,"{'name': 'Chain', 'slug': 'chain'}","$1,200,000","Mar 01, 2019 • Undisclosed",2020-ventures
"Feb 13, 2019","{'name': 'SendFriend', 'key': 'sendfriend', 'logo': 'https://img.cryptorank.io/coins/60x60.send_friend1677675693725.png'}",1700000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$1,700,000","Feb 13, 2019 • Seed",2020-ventures
"Sep 29, 2020","{'name': 'UniLend', 'key': 'unilend', 'logo': 'https://img.cryptorank.io/coins/60x60.unilend1602499191356.png'}",2400000.0,Private Token Sale,"{'name': 'DeFi', 'slug': 'defi'}","$2,400,000","Sep 29, 2020 • Private Token Sale",bidesk
"Sep 23, 2020","{'name': 'Siacoin', 'key': 'siacoin', 'logo': 'https://img.cryptorank.io/coins/60x60.siacoin1524753334650.png'}",3000000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$3,000,000","Sep 23, 2020 • Seed",inblockchain
"Sep 22, 2020","{'name': 'Skynet Labs', 'key': 'skynet-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.skynet_labs1668594371283.png'}",3000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$3,000,000","Sep 22, 2020 • Seed",inblockchain
"Jul 10, 2019","{'name': 'Skynet Labs', 'key': 'skynet-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.skynet_labs1668594371283.png'}",3250000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$3,250,000","Jul 10, 2019 • Seed",inblockchain
"Aug 02, 2018","{'name': 'Logos Network', 'key': 'logos-network', 'logo': 'https://img.cryptorank.io/coins/60x60.logos_network1674472455777.png'}",3000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$3,000,000","Aug 02, 2018 • Seed",inblockchain
"Aug 01, 2018","{'name': 'Fluence', 'key': 'fluence-protocol', 'logo': 'https://img.cryptorank.io/coins/60x60.fluence1710838817414.png'}",6000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$6,000,000","Aug 01, 2018 • Seed",inblockchain
"Sep 23, 2020","{'name': 'Siacoin', 'key': 'siacoin', 'logo': 'https://img.cryptorank.io/coins/60x60.siacoin1524753334650.png'}",3000000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$3,000,000","Sep 23, 2020 • Seed",first-star-ventures
"Sep 22, 2020","{'name': 'Skynet Labs', 'key': 'skynet-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.skynet_labs1668594371283.png'}",3000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$3,000,000","Sep 22, 2020 • Seed",first-star-ventures
"Sep 09, 2016","{'name': 'Skynet Labs', 'key': 'skynet-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.skynet_labs1668594371283.png'}",750000.0,Pre Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$750,000","Sep 09, 2016 • Pre Seed",first-star-ventures
"Sep 10, 2020","{'name': 'Decentral Games', 'key': 'decentral-games-new', 'logo': 'https://img.cryptorank.io/coins/60x60.decentral games1638529450179.png'}",400000.0,Pre Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$400,000","Sep 10, 2020 • Pre Seed",decentraland-foundation
"Sep 03, 2020","{'name': 'Centrapay', 'key': 'centrapay', 'logo': 'https://img.cryptorank.io/coins/60x60.centrapay1668419784504.png'}",0.0,Seed,"{'name': 'Social', 'slug': 'social'}",$0,"Sep 03, 2020 • Seed",amatil-x-ventures
"Sep 02, 2020","{'name': 'Cashaa', 'key': 'cashaa', 'logo': 'https://img.cryptorank.io/coins/60x60.cashaa1608289388928.png'}",5000000.0,Seed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$5,000,000","Sep 02, 2020 • Seed",01ex
"Jan 10, 2020","{'name': 'Braintrust', 'key': 'braintrust', 'logo': 'https://img.cryptorank.io/coins/60x60.braintrust1630650370311.png'}",18000000.0,Strategic,"{'name': 'Social', 'slug': 'social'}","$18,000,000","Jan 10, 2020 • Strategic",01ex
"Sep 02, 2020","{'name': 'Cashaa', 'key': 'cashaa', 'logo': 'https://img.cryptorank.io/coins/60x60.cashaa1608289388928.png'}",5000000.0,Seed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$5,000,000","Sep 02, 2020 • Seed",2f-capital
"Sep 01, 2020","{'name': 'Dusk', 'key': 'dusk', 'logo': 'https://img.cryptorank.io/coins/60x60.dusk_network1696420962732.png'}",1000000.0,Strategic,"{'name': 'Chain', 'slug': 'chain'}","$1,000,000","Sep 01, 2020 • Strategic",ifinex
"May 24, 2020","{'name': 'Flowcarbon', 'key': 'flowcarbon', 'logo': 'https://img.cryptorank.io/coins/60x60.flowcarbon1669299519529.png'}",70000000.0,Series A,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$70,000,000","May 24, 2020 • Series A",celo-foundation
"Aug 28, 2020","{'name': 'Yellow Card', 'key': 'yellow-card', 'logo': 'https://img.cryptorank.io/coins/60x60.yellow_card1663598021577.png'}",1500000.0,Seed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$1,500,000","Aug 28, 2020 • Seed",celo-foundation
"Jun 03, 2019","{'name': 'Philippine Digital Asset Exchange', 'key': 'philippine-digital-asset-exchange', 'logo': 'https://img.cryptorank.io/coins/60x60.philippine_digital_asset_exchange1669556965243.png'}",0.0,Undisclosed,"{'name': 'CeFi', 'slug': 'ce-fi'}",$0,"Jun 03, 2019 • Undisclosed",100x-group
"Aug 17, 2020","{'name': 'VCC Exchange', 'key': 'vcc-exchange', 'logo': 'https://img.cryptorank.io/coins/60x60.vcc_exchange1667904985573.png'}",1500000.0,Strategic,"{'name': 'DeFi', 'slug': 'defi'}","$1,500,000","Aug 17, 2020 • Strategic",100x-group
"Jan 01, 2019","{'name': 'Wyre', 'key': 'wyre', 'logo': 'https://img.cryptorank.io/coins/60x60.wyre1667806480418.png'}",8000000.0,Pre-Series B,"{'name': 'DeFi', 'slug': 'defi'}","$8,000,000","Jan 01, 2019 • Pre-Series B",nice-capital
"Aug 04, 2020","{'name': 'Wyre', 'key': 'wyre', 'logo': 'https://img.cryptorank.io/coins/60x60.wyre1667806480418.png'}",3000000.0,Series B,"{'name': 'DeFi', 'slug': 'defi'}","$3,000,000","Aug 04, 2020 • Series B",nice-capital
"Jul 24, 2020","{'name': 'Revolut', 'key': 'revolut', 'logo': 'https://img.cryptorank.io/coins/60x60.revolut1666617020883.png'}",80000000.0,Extended Series D,"{'name': None, 'slug': None}","$80,000,000","Jul 24, 2020 • Extended Series D",tsg-consumer-partners
"Jul 13, 2020","{'name': 'Robinhood', 'key': 'robinhood', 'logo': 'https://img.cryptorank.io/coins/60x60.robinhood1666957522152.png'}",320000000.0,Undisclosed,"{'name': None, 'slug': None}","$320,000,000","Jul 13, 2020 • Undisclosed",tsg-consumer-partners
"Mar 01, 2019","{'name': 'VALR', 'key': 'valr', 'logo': 'https://img.cryptorank.io/coins/60x60.valr1665649315644.png'}",1500000.0,Seed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$1,500,000","Mar 01, 2019 • Seed",bittrex-global
