name,code,normal,lead,categories,fund_slug
Australia,AU,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",dst-global
Argentina,AR,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",dst-global
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",boogle
United Kingdom,GB,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",boogle
United Kingdom,GB,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'GameFi', 'count': 1, 'percent': 50.0}]",graph-ventures
United States,US,0,1,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",graph-ventures
United States,US,3,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 66.67}, {'name': 'CeFi', 'count': 1, 'percent': 33.33}]",wells-fargo
United Kingdom,GB,1,1,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",wells-fargo
United Kingdom,GB,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",wise3-ventures
China,CN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",rocktree-capital
Puerto Rico,PR,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",rocktree-capital
Singapore,SG,0,1,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",rocktree-capital
United States,US,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",rocktree-capital
United States,US,3,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 33.33}, {'name': 'Currency', 'count': 1, 'percent': 33.33}, {'name': 'CeFi', 'count': 1, 'percent': 33.33}]",thirdstream-partners
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",gatecap-ventures
Germany,DE,4,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 25.0}, {'name': 'Social', 'count': 1, 'percent': 25.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 25.0}, {'name': 'Chain', 'count': 1, 'percent': 25.0}]",coinix
Barbados,BB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",coinix
Hong Kong,HK,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",coinix
Israel,IL,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",coinix
Poland,PL,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",coinix
United States,US,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",coinix
Hong Kong,HK,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",nls-ventures
United States,US,6,0,"[{'name': 'Blockchain Infrastructure', 'count': 2, 'percent': 33.33}, {'name': 'DeFi', 'count': 2, 'percent': 33.33}, {'name': 'Blockchain Service', 'count': 1, 'percent': 16.67}, {'name': 'Others', 'count': 1, 'percent': 16.67}]",starkware
Israel,IL,3,0,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 100.0}]",starkware
Singapore,SG,1,1,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",starkware
United Kingdom,GB,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",starkware
France,FR,2,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",starkware
Hong Kong,HK,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",starkware
Thailand,TH,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",starkware
India,IN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",starkware
Cyprus,CY,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",starkware
Bahamas,BS,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",prismatic-capital
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",prismatic-capital
Hungary,HU,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",tomahawk-vc
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Social', 'count': 1, 'percent': 50.0}]",tomahawk-vc
Brazil,BR,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",tomahawk-vc
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",moonlandingvc
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",moonlandingvc
United States,US,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",zypsy
United Kingdom,GB,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",daim
United States,US,8,5,"[{'name': 'CeFi', 'count': 5, 'percent': 38.46}, {'name': 'Blockchain Service', 'count': 3, 'percent': 23.08}, {'name': 'Blockchain Infrastructure', 'count': 2, 'percent': 15.38}, {'name': 'Social', 'count': 1, 'percent': 7.69}, {'name': 'NFT', 'count': 1, 'percent': 7.69}, {'name': 'Chain', 'count': 1, 'percent': 7.69}]",m13
Canada,CA,1,2,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 66.67}, {'name': 'CeFi', 'count': 1, 'percent': 33.33}]",m13
Australia,AU,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",m13
Cayman Islands,KY,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",m13
China,CN,0,1,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",m13
United Kingdom,GB,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",bitrock-capital
United States,US,3,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 66.67}, {'name': 'GameFi', 'count': 1, 'percent': 33.33}]",j17-capital
Canada,CA,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",j17-capital
India,IN,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",j17-capital
Singapore,SG,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",j17-capital
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'GameFi', 'count': 1, 'percent': 50.0}]",age-fund
Australia,AU,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",age-fund
China,CN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",bytetrade-lab
Canada,CA,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",veris-ventures
Estonia,EE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",veris-ventures
Germany,DE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",veris-ventures
United States,US,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",veris-ventures
Spain,ES,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",keplr
United Kingdom,GB,4,0,"[{'name': 'GameFi', 'count': 2, 'percent': 50.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 25.0}, {'name': 'DeFi', 'count': 1, 'percent': 25.0}]",oig-investment-group
Indonesia,ID,2,0,"[{'name': 'GameFi', 'count': 2, 'percent': 100.0}]",oig-investment-group
Vietnam,VN,2,0,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'Chain', 'count': 1, 'percent': 50.0}]",oig-investment-group
Estonia,EE,2,0,"[{'name': 'GameFi', 'count': 2, 'percent': 100.0}]",oig-investment-group
Seychelles,SC,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",oig-investment-group
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",oig-investment-group
Spain,ES,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",oig-investment-group
Sweden,SE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",oig-investment-group
UAE,AE,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",oig-investment-group
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",oig-investment-group
British Virgin Islands,VG,1,0,[],oig-investment-group
Australia,AU,1,0,[],oig-investment-group
Curacao,CW,1,0,[],oig-investment-group
Hong Kong,HK,1,0,[],oig-investment-group
New Zealand,NZ,1,0,[],oig-investment-group
Portugal,PT,1,0,[],oig-investment-group
United States,US,6,1,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 42.86}, {'name': 'Social', 'count': 2, 'percent': 28.57}, {'name': 'DeFi', 'count': 2, 'percent': 28.57}]",delta-blockchain-fund
Singapore,SG,4,2,"[{'name': 'GameFi', 'count': 2, 'percent': 33.33}, {'name': 'Blockchain Service', 'count': 1, 'percent': 16.67}, {'name': 'Social', 'count': 1, 'percent': 16.67}, {'name': 'DeFi', 'count': 1, 'percent': 16.67}, {'name': 'NFT', 'count': 1, 'percent': 16.67}]",delta-blockchain-fund
Switzerland,CH,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Chain', 'count': 1, 'percent': 50.0}]",delta-blockchain-fund
Norway,NO,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",delta-blockchain-fund
Denmark,DK,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",delta-blockchain-fund
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",delta-blockchain-fund
Germany,DE,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",delta-blockchain-fund
Singapore,SG,2,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 50.0}, {'name': 'NFT', 'count': 1, 'percent': 50.0}]",k24-ventures
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",k24-ventures
Hong Kong,HK,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",brinc
Switzerland,CH,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",brinc
Singapore,SG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",landscape-capital
United States,US,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",b2c2
Canada,CA,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",jdi-venture
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",jdi-venture
Singapore,SG,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",rnrcapital
Australia,AU,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",rnrcapital
Nicaragua,NI,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",rnrcapital
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",rnrcapital
British Virgin Islands,VG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",rnrcapital
China,CN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",ufly-labs
United States,US,1,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Chain', 'count': 1, 'percent': 50.0}]",crit-ventures
Finland,FI,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",crit-ventures
Germany,DE,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",crit-ventures
South Korea,KR,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",crit-ventures
India,IN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",gemhead-capital
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",ytwo
New Zealand,NZ,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",moonbeam-network
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 50.0}]",sudo-research
United States,US,1,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'CeFi', 'count': 1, 'percent': 50.0}]",triton-funds
Portugal,PT,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",metabros
United Kingdom,GB,2,1,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 66.67}, {'name': 'DeFi', 'count': 1, 'percent': 33.33}]",albion-vc
Hong Kong,HK,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",libracapventures
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",libracapventures
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",libracapventures
France,FR,3,1,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 75.0}, {'name': 'GameFi', 'count': 1, 'percent': 25.0}]",headline
Germany,DE,1,1,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",headline
Japan,JP,1,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Stablecoin', 'count': 1, 'percent': 50.0}]",headline
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",headline
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",headline
India,IN,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",game7-dao
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",game7-dao
Australia,AU,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",20vc
Germany,DE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",20vc
Singapore,SG,5,0,"[{'name': 'Blockchain Infrastructure', 'count': 2, 'percent': 40.0}, {'name': 'Blockchain Service', 'count': 1, 'percent': 20.0}, {'name': 'DeFi', 'count': 1, 'percent': 20.0}, {'name': 'NFT', 'count': 1, 'percent': 20.0}]",zonffpartners
China,CN,4,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 50.0}, {'name': 'DeFi', 'count': 2, 'percent': 50.0}]",zonffpartners
United States,US,4,0,"[{'name': 'GameFi', 'count': 2, 'percent': 50.0}, {'name': 'Blockchain Service', 'count': 1, 'percent': 25.0}, {'name': 'DeFi', 'count': 1, 'percent': 25.0}]",zonffpartners
Australia,AU,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",zonffpartners
Canada,CA,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",zonffpartners
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",cyber
Croatia,HR,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",kanosei-ventures
United States,US,9,0,"[{'name': 'Blockchain Service', 'count': 5, 'percent': 55.56}, {'name': 'DeFi', 'count': 2, 'percent': 22.22}, {'name': 'NFT', 'count': 2, 'percent': 22.22}]",warburg-serres
United Kingdom,GB,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 50.0}]",warburg-serres
Portugal,PT,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",warburg-serres
United States,US,3,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 33.33}, {'name': 'DeFi', 'count': 1, 'percent': 33.33}, {'name': 'Chain', 'count': 1, 'percent': 33.33}]",informal-systems
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",10k-ventures
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",10k-ventures
Germany,DE,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",draft-ventures
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",draft-ventures
Ireland,IE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",kangaroo-capital
Israel,IL,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",kangaroo-capital
Panama,PA,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",kangaroo-capital
Sweden,SE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",kangaroo-capital
Switzerland,CH,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",kangaroo-capital
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",kangaroo-capital
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",purechain-capital
Poland,PL,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",swgi
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",interop
United States,US,7,2,"[{'name': 'DeFi', 'count': 3, 'percent': 33.33}, {'name': 'Blockchain Service', 'count': 2, 'percent': 22.22}, {'name': 'GameFi', 'count': 1, 'percent': 11.11}, {'name': 'NFT', 'count': 1, 'percent': 11.11}, {'name': 'CeFi', 'count': 1, 'percent': 11.11}, {'name': 'Chain', 'count': 1, 'percent': 11.11}]",algorand-foundation
Singapore,SG,4,0,"[{'name': 'GameFi', 'count': 2, 'percent': 50.0}, {'name': 'DeFi', 'count': 2, 'percent': 50.0}]",algorand-foundation
United Kingdom,GB,2,1,"[{'name': 'Social', 'count': 1, 'percent': 33.33}, {'name': 'NFT', 'count': 1, 'percent': 33.33}, {'name': 'CeFi', 'count': 1, 'percent': 33.33}]",algorand-foundation
Italy,IT,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",algorand-foundation
Canada,CA,2,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 50.0}, {'name': 'Chain', 'count': 1, 'percent': 50.0}]",algorand-foundation
Estonia,EE,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",algorand-foundation
Mexico,MX,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",algorand-foundation
Hong Kong,HK,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",algorand-foundation
UAE,AE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",algorand-foundation
France,FR,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",algorand-foundation
India,IN,1,0,[],algorand-foundation
Italy,IT,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",danu-ventures
Sweden,SE,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",danu-ventures
Italy,IT,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",majinx-capital
United Kingdom,GB,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",sharding-capital
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",sharding-capital
Vietnam,VN,2,0,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'Chain', 'count': 1, 'percent': 50.0}]",hc-ventures
Italy,IT,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",hc-ventures
Italy,IT,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",crypto-society
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",crypto-society
Italy,IT,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",skybridge-20-ventures
Kenya,KE,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",skybridge-20-ventures
Thailand,TH,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",skybridge-20-ventures
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",skybridge-20-ventures
Italy,IT,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",stakez-capital
Malaysia,MY,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",stakez-capital
India,IN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",absolute-digital
Italy,IT,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",absolute-digital
Italy,IT,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",evoInvest
Italy,IT,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",sovo
South Korea,KR,0,1,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",c3-venture-capital
Switzerland,CH,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",c3-venture-capital
United Kingdom,GB,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",c3-venture-capital
United States,US,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",c3-venture-capital
France,FR,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",truffle-capital
Switzerland,CH,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",truffle-capital
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",truffle-capital
Switzerland,CH,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",postfinance
United Kingdom,GB,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",postfinance
United States,US,2,0,"[{'name': 'Blockchain Infrastructure', 'count': 2, 'percent': 100.0}]",fenice-investment-group
France,FR,12,0,"[{'name': 'Blockchain Service', 'count': 4, 'percent': 33.33}, {'name': 'CeFi', 'count': 3, 'percent': 25.0}, {'name': 'GameFi', 'count': 2, 'percent': 16.67}, {'name': 'Social', 'count': 2, 'percent': 16.67}, {'name': 'NFT', 'count': 1, 'percent': 8.33}]",kima-ventures
United States,US,5,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 20.0}, {'name': 'Social', 'count': 1, 'percent': 20.0}, {'name': 'DeFi', 'count': 1, 'percent': 20.0}, {'name': 'NFT', 'count': 1, 'percent': 20.0}, {'name': 'Chain', 'count': 1, 'percent': 20.0}]",kima-ventures
United Kingdom,GB,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",kima-ventures
Netherlands,NL,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",kima-ventures
United States,US,5,2,"[{'name': 'CeFi', 'count': 3, 'percent': 42.86}, {'name': 'Blockchain Service', 'count': 2, 'percent': 28.57}, {'name': 'DeFi', 'count': 2, 'percent': 28.57}]",illuminatefm
France,FR,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",illuminatefm
Germany,DE,4,0,"[{'name': 'CeFi', 'count': 4, 'percent': 100.0}]",signature-ventures
Switzerland,CH,1,1,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",signature-ventures
Liechtenstein,LI,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",signature-ventures
Spain,ES,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",signature-ventures
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",signature-ventures
Sweden,SE,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",kaiko
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",nextblock
United States,US,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",coinsummer
China,CN,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",coinsummer
Singapore,SG,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",coinsummer
China,CN,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",bonfireunion
Singapore,SG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",bonfireunion
United Kingdom,GB,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",koyamaki-ventures
United States,US,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",koyamaki-ventures
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",legend-star
United States,US,3,0,"[{'name': 'GameFi', 'count': 1, 'percent': 33.33}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 33.33}, {'name': 'DeFi', 'count': 1, 'percent': 33.33}]",iobc-capital
Canada,CA,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",iobc-capital
Hong Kong,HK,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",iobc-capital
Israel,IL,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",iobc-capital
United States,US,3,0,"[{'name': 'CeFi', 'count': 3, 'percent': 100.0}]",nomura
United Kingdom,GB,1,1,"[{'name': 'CeFi', 'count': 2, 'percent': 100.0}]",nomura
Cayman Islands,KY,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",nomura
China,CN,0,1,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",nomura
Switzerland,CH,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",nomura
United Kingdom,GB,2,1,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 100.0}]",credo-ventures
Czech Republic,CZ,1,1,"[{'name': 'GameFi', 'count': 2, 'percent': 100.0}]",credo-ventures
United States,US,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",neoclassic-capital
United States,US,2,1,"[{'name': 'CeFi', 'count': 3, 'percent': 100.0}]",10x-capital
Puerto Rico,PR,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",artichoke-capital
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",artichoke-capital
United States,US,3,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 66.67}, {'name': 'DeFi', 'count': 1, 'percent': 33.33}]",orrick
Japan,JP,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",orrick
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",orrick
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",axiom
Nigeria,NG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",echo-vc-partners
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",echo-vc-partners
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",trident-digital
Japan,JP,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",gree-ventures
Singapore,SG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",gree-ventures
Germany,DE,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",yap-capital
India,IN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",yap-capital
United States,US,3,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 33.33}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 33.33}, {'name': 'DeFi', 'count': 1, 'percent': 33.33}]",pragma
South Korea,KR,2,0,"[{'name': 'DeFi', 'count': 1, 'percent': 50.0}, {'name': 'NFT', 'count': 1, 'percent': 50.0}]",pragma
Estonia,EE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",pragma
