date,company,amount,stage,category,formatted_amount,timeline,fund_slug
"May 21, 2022","{'name': 'Transpose', 'key': 'transpose', 'logo': 'https://img.cryptorank.io/coins/60x60.transpose1672157134086.png'}",3000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$3,000,000","May 21, 2022 • Seed",pareto
"Mar 28, 2024","{'name': 'Midas', 'key': 'midas-app', 'logo': 'https://img.cryptorank.io/coins/60x60.midas1711638288808.png'}",8750000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$8,750,000","Mar 28, 2024 • Seed",pareto
"Apr 19, 2023","{'name': 'Swaap', 'key': 'swaap', 'logo': 'https://img.cryptorank.io/coins/60x60.swaap1681895288841.png'}",4500000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$4,500,000","Apr 19, 2023 • Seed",pareto
"Mar 28, 2024","{'name': 'Taproot Labs', 'key': 'taproot-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.taproot_labs1709638280663.png'}",0.0,Undisclosed,"{'name': 'Chain', 'slug': 'chain'}",$0,"Mar 28, 2024 • Undisclosed",negentropycapital
"Mar 14, 2024","{'name': 'BitRealms', 'key': 'bitrealms', 'logo': 'https://img.cryptorank.io/coins/60x60.bit_realms1710423668672.png'}",0.0,Pre Seed,"{'name': 'GameFi', 'slug': 'gamefi'}",$0,"Mar 14, 2024 • Pre Seed",negentropycapital
"Mar 05, 2024","{'name': 'Taproot Labs', 'key': 'taproot-labs', 'logo': 'https://img.cryptorank.io/coins/60x60.taproot_labs1709638280663.png'}",0.0,Undisclosed,"{'name': 'Chain', 'slug': 'chain'}",$0,"Mar 05, 2024 • Undisclosed",negentropycapital
"Feb 08, 2023","{'name': 'MetaverseX', 'key': 'metaversex', 'logo': 'https://img.cryptorank.io/coins/60x60.metaverse_x1676277175382.png'}",2000000.0,Undisclosed,"{'name': 'GameFi', 'slug': 'gamefi'}","$2,000,000","Feb 08, 2023 • Undisclosed",negentropycapital
"Apr 21, 2022","{'name': 'BikeRush', 'key': 'bikerush', 'logo': 'https://img.cryptorank.io/coins/60x60.bikerush1653395865319.png'}",6500000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$6,500,000","Apr 21, 2022 • Seed",negentropycapital
"Nov 26, 2021","{'name': 'Harmony Launcher', 'key': 'harmony-launcher', 'logo': 'https://img.cryptorank.io/coins/60x60.harmonylauncher1636717867573.png'}",1700000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$1,700,000","Nov 26, 2021 • Seed",cathay-capital
"Mar 28, 2024","{'name': 'Midas', 'key': 'midas-app', 'logo': 'https://img.cryptorank.io/coins/60x60.midas1711638288808.png'}",8750000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$8,750,000","Mar 28, 2024 • Seed",cathay-capital
"Jun 10, 2021","{'name': 'Ledger', 'key': 'ledger', 'logo': 'https://img.cryptorank.io/coins/60x60.ledger1673447427161.png'}",380000000.0,Series C,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$380,000,000","Jun 10, 2021 • Series C",cathay-capital
"Jan 18, 2018","{'name': 'Ledger', 'key': 'ledger', 'logo': 'https://img.cryptorank.io/coins/60x60.ledger1673447427161.png'}",75000000.0,Series B,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$75,000,000","Jan 18, 2018 • Series B",cathay-capital
"Mar 28, 2024","{'name': 'Parallel', 'key': 'parallel-life', 'logo': 'https://img.cryptorank.io/coins/60x60.parallel1676558134074.png'}",35000000.0,Undisclosed,"{'name': 'GameFi', 'slug': 'gamefi'}","$35,000,000","Mar 28, 2024 • Undisclosed",oss-capital
"Jun 15, 2023","{'name': 'ResearchHub', 'key': 'researchhub', 'logo': 'https://img.cryptorank.io/coins/60x60.research_hub1686842279014.png'}",5000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,000,000","Jun 15, 2023 • Seed",oss-capital
"Dec 04, 2023","{'name': 'Extropic', 'key': 'extropic', 'logo': 'https://img.cryptorank.io/coins/60x60.extropic1704270377572.png'}",14100000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$14,100,000","Dec 04, 2023 • Seed",oss-capital
"Mar 28, 2024","{'name': 'DappOS', 'key': 'dappos', 'logo': 'https://img.cryptorank.io/coins/60x60.dapp_os1687250277830.png'}",15300000.0,Series A,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$15,300,000","Mar 28, 2024 • Series A",taihill-venture
"Mar 22, 2023","{'name': 'Aspecta', 'key': 'aspecta', 'logo': 'https://img.cryptorank.io/coins/60x60.aspecta1679476619674.png'}",3500000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$3,500,000","Mar 22, 2023 • Seed",taihill-venture
"Jul 29, 2022","{'name': 'UneMeta', 'key': 'une-meta', 'logo': 'https://img.cryptorank.io/coins/60x60.une_meta1664452410270.png'}",5000000.0,Seed,"{'name': 'NFT', 'slug': 'non-fungible-tokens-nft'}","$5,000,000","Jul 29, 2022 • Seed",taihill-venture
"Jul 20, 2023","{'name': 'DappOS', 'key': 'dappos', 'logo': 'https://img.cryptorank.io/coins/60x60.dapp_os1687250277830.png'}",0.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}",$0,"Jul 20, 2023 • Seed",taihill-venture
"Mar 28, 2024","{'name': 'Parallel', 'key': 'parallel-life', 'logo': 'https://img.cryptorank.io/coins/60x60.parallel1676558134074.png'}",35000000.0,Undisclosed,"{'name': 'GameFi', 'slug': 'gamefi'}","$35,000,000","Mar 28, 2024 • Undisclosed",goldenchain
"Mar 27, 2024","{'name': 'Illuvium', 'key': 'illuvium', 'logo': 'https://img.cryptorank.io/coins/60x60.illuvium1614858717875.png'}",12000000.0,Series A,"{'name': 'GameFi', 'slug': 'gamefi'}","$12,000,000","Mar 27, 2024 • Series A",goldenchain
"Mar 28, 2024","{'name': 'Midas', 'key': 'midas-app', 'logo': 'https://img.cryptorank.io/coins/60x60.midas1711638288808.png'}",8750000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$8,750,000","Mar 28, 2024 • Seed",theia-ventures
"Jan 20, 2022","{'name': 'Aleph.im', 'key': 'aleph-im', 'logo': 'https://img.cryptorank.io/coins/60x60.aleph_im1683203275782.png'}",10000000.0,Undisclosed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$10,000,000","Jan 20, 2022 • Undisclosed",theia-ventures
"Nov 21, 2023","{'name': 'IntentX', 'key': 'intentx', 'logo': 'https://img.cryptorank.io/coins/60x60.intent_x1700642634517.png'}",2500000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$2,500,000","Nov 21, 2023 • Seed",agnostic-fund
"Mar 27, 2024","{'name': 'peaq', 'key': 'peaq', 'logo': 'https://img.cryptorank.io/coins/60x60.peaq1728918956667.png'}",15000000.0,Undisclosed,"{'name': 'Chain', 'slug': 'chain'}","$15,000,000","Mar 27, 2024 • Undisclosed",agnostic-fund
"Mar 27, 2024","{'name': 'Unstable Protocol', 'key': 'unstable-protocol', 'logo': 'https://img.cryptorank.io/coins/60x60.unstable_protocol1711627053477.png'}",2500000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$2,500,000","Mar 27, 2024 • Seed",agnostic-fund
"Jan 09, 2024","{'name': 'Entangle', 'key': 'entangle', 'logo': 'https://img.cryptorank.io/coins/60x60.entangle1704879053295.png'}",4000000.0,Undisclosed,"{'name': 'Chain', 'slug': 'chain'}","$4,000,000","Jan 09, 2024 • Undisclosed",agnostic-fund
"Feb 28, 2024","{'name': 'ContributionDAO', 'key': 'contributiondao', 'logo': 'https://img.cryptorank.io/coins/60x60.contribution_dao1709192391200.png'}",2800000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$2,800,000","Feb 28, 2024 • Seed",agnostic-fund
"Mar 27, 2024","{'name': 'Bitlayer', 'key': 'bitlayer', 'logo': 'https://img.cryptorank.io/coins/60x60.bitlayer1708427921502.png'}",5000000.0,Seed,"{'name': 'Chain', 'slug': 'chain'}","$5,000,000","Mar 27, 2024 • Seed",rising-capital
"Jan 13, 2022","{'name': 'Balthazar', 'key': 'balthazar', 'logo': 'https://img.cryptorank.io/coins/60x60.balthazar1670920589441.png'}",3000000.0,Private Token Sale,"{'name': 'NFT', 'slug': 'non-fungible-tokens-nft'}","$3,000,000","Jan 13, 2022 • Private Token Sale",rising-capital
"Dec 09, 2022","{'name': 'Balthazar', 'key': 'balthazar', 'logo': 'https://img.cryptorank.io/coins/60x60.balthazar1670920589441.png'}",2000000.0,Private Token Sale,"{'name': 'NFT', 'slug': 'non-fungible-tokens-nft'}","$2,000,000","Dec 09, 2022 • Private Token Sale",rising-capital
"Aug 23, 2022","{'name': 'Yesports', 'key': 'yesports', 'logo': 'https://img.cryptorank.io/coins/60x60.yesports1663674353059.png'}",3800000.0,Undisclosed,"{'name': 'NFT', 'slug': 'non-fungible-tokens-nft'}","$3,800,000","Aug 23, 2022 • Undisclosed",rising-capital
"Apr 28, 2022","{'name': 'T.E.A.M DAO', 'key': 'teamdao', 'logo': 'https://img.cryptorank.io/coins/60x60.t_e_a_m_dao1666341007067.png'}",5000000.0,Series A,"{'name': 'GameFi', 'slug': 'gamefi'}","$5,000,000","Apr 28, 2022 • Series A",rising-capital
"Oct 10, 2021","{'name': 'Homa', 'key': 'homa', 'logo': 'https://img.cryptorank.io/coins/60x60.homa1665658072267.png'}",50000000.0,Series A,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$50,000,000","Oct 10, 2021 • Series A",one-ragtime
"Nov 28, 2018","{'name': 'Woleet', 'key': 'woleet', 'logo': 'https://img.cryptorank.io/coins/60x60.woleet1677847846858.png'}",1150000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$1,150,000","Nov 28, 2018 • Undisclosed",one-ragtime
"Mar 27, 2024","{'name': 'Hive', 'key': 'hive', 'logo': 'https://img.cryptorank.io/coins/60x60.hive1665754639076.png'}",13000000.0,Series A,"{'name': 'Chain', 'slug': 'chain'}","$13,000,000","Mar 27, 2024 • Series A",one-ragtime
"Jun 01, 2022","{'name': 'Hive', 'key': 'hive', 'logo': 'https://img.cryptorank.io/coins/60x60.hive1665754639076.png'}",7503000.0,Seed,"{'name': 'Chain', 'slug': 'chain'}","$7,503,000","Jun 01, 2022 • Seed",one-ragtime
"Feb 09, 2021","{'name': 'Homa', 'key': 'homa', 'logo': 'https://img.cryptorank.io/coins/60x60.homa1665658072267.png'}",15000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$15,000,000","Feb 09, 2021 • Seed",one-ragtime
"Nov 02, 2021","{'name': 'Polygen', 'key': 'polygen', 'logo': 'https://img.cryptorank.io/coins/60x60.polygen1638367038303.png'}",2300000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$2,300,000","Nov 02, 2021 • Seed",axion-asia
"Mar 27, 2024","{'name': 'Neutronpay', 'key': 'neutronpay', 'logo': 'https://img.cryptorank.io/coins/60x60.neutronpay1663663074127.png'}",1500000.0,Undisclosed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$1,500,000","Mar 27, 2024 • Undisclosed",axion-asia
"Mar 27, 2024","{'name': 'Unstable Protocol', 'key': 'unstable-protocol', 'logo': 'https://img.cryptorank.io/coins/60x60.unstable_protocol1711627053477.png'}",2500000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$2,500,000","Mar 27, 2024 • Seed",rollup-finance
"Dec 09, 2023","{'name': 'CherrySwap', 'key': 'cherryswap', 'logo': 'https://img.cryptorank.io/coins/60x60.cherryswap1628071717259.png'}",0.0,M&A,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Dec 09, 2023 • M&A",rollup-finance
"Mar 27, 2024","{'name': 'Illuvium', 'key': 'illuvium', 'logo': 'https://img.cryptorank.io/coins/60x60.illuvium1614858717875.png'}",12000000.0,Series A,"{'name': 'GameFi', 'slug': 'gamefi'}","$12,000,000","Mar 27, 2024 • Series A",n8-capital
"Sep 07, 2022","{'name': 'Exchange Art', 'key': 'exchange-art', 'logo': 'https://img.cryptorank.io/coins/60x60.exchange_art1743087200285.png'}",3200000.0,Seed,"{'name': 'NFT', 'slug': 'non-fungible-tokens-nft'}","$3,200,000","Sep 07, 2022 • Seed",cultur3-capital
"Mar 26, 2024","{'name': 'ALEX Lab', 'key': 'alex-lab', 'logo': 'https://img.cryptorank.io/coins/60x60.alex_lab1665491858221.png'}",10000000.0,Strategic,"{'name': 'DeFi', 'slug': 'defi'}","$10,000,000","Mar 26, 2024 • Strategic",cultur3-capital
"Jun 20, 2022","{'name': 'Afropolitan', 'key': 'afropolitan', 'logo': 'https://img.cryptorank.io/coins/60x60.afropolitan1667395828043.png'}",2100000.0,Pre Seed,"{'name': 'Social', 'slug': 'social'}","$2,100,000","Jun 20, 2022 • Pre Seed",cultur3-capital
"Jun 14, 2022","{'name': 'ScienceMagic.Studios', 'key': 'sciencemagic-studios', 'logo': 'https://img.cryptorank.io/coins/60x60.science_magic_studios1666798578744.png'}",10300000.0,Pre Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$10,300,000","Jun 14, 2022 • Pre Seed",cultur3-capital
"Jun 07, 2022","{'name': 'CharmVerse', 'key': 'charmverse', 'logo': 'https://img.cryptorank.io/coins/60x60.charm_verse1666345878113.png'}",3800000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$3,800,000","Jun 07, 2022 • Seed",cultur3-capital
"Sep 20, 2022","{'name': 'Random Games', 'key': 'random-games', 'logo': 'https://img.cryptorank.io/coins/60x60.random_games1663750112757.png'}",7600000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$7,600,000","Sep 20, 2022 • Seed",2-punks-capital
"Oct 19, 2023","{'name': 'Beluga', 'key': 'getbeluga', 'logo': 'https://img.cryptorank.io/coins/60x60.beluga1697788951463.png'}",3999998.0,Seed,"{'name': 'Social', 'slug': 'social'}","$3,999,998","Oct 19, 2023 • Seed",2-punks-capital
"Mar 26, 2024","{'name': 'MyPrize', 'key': 'myprize', 'logo': 'https://img.cryptorank.io/coins/60x60.my_prize1711468501145.png'}",13000000.0,Undisclosed,"{'name': 'GameFi', 'slug': 'gamefi'}","$13,000,000","Mar 26, 2024 • Undisclosed",2-punks-capital
"Dec 14, 2023","{'name': 'Lolli', 'key': 'lolli', 'logo': 'https://img.cryptorank.io/coins/60x60.lolli1666948200849.png'}",8000000.0,Series B,"{'name': 'CeFi', 'slug': 'ce-fi'}","$8,000,000","Dec 14, 2023 • Series B",2-punks-capital
"Dec 05, 2023","{'name': 'Endless Clouds (Treeverse)', 'key': 'endless-clouds', 'logo': 'https://img.cryptorank.io/coins/60x60.endless_clouds1701766312301.png'}",2500000.0,Undisclosed,"{'name': 'GameFi', 'slug': 'gamefi'}","$2,500,000","Dec 05, 2023 • Undisclosed",2-punks-capital
"Mar 26, 2024","{'name': 'MetaBlox', 'key': 'metablox', 'logo': 'https://img.cryptorank.io/coins/60x60.meta_blox1667298649564.png'}",5000000.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,000,000","Mar 26, 2024 • Strategic",future3-campus
"Jan 26, 2024","{'name': 'Edge Matrix Chain', 'key': 'emc', 'logo': 'https://img.cryptorank.io/coins/60x60.emc1724933308642.png'}",0.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}",$0,"Jan 26, 2024 • Undisclosed",future3-campus
"Jan 04, 2024","{'name': 'PowerPod', 'key': 'powerpod', 'logo': 'https://img.cryptorank.io/coins/60x60.power_pod1704450596940.png'}",1000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$1,000,000","Jan 04, 2024 • Seed",future3-campus
"Mar 26, 2024","{'name': 'OrdinalsBot', 'key': 'ordinalsbot', 'logo': 'https://img.cryptorank.io/coins/60x60.ordinals_bot1713877079930.png'}",3000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$3,000,000","Mar 26, 2024 • Seed",nural-capital
"Mar 20, 2024","{'name': 'Ooga Booga', 'key': 'ooga-booga', 'logo': 'https://img.cryptorank.io/coins/60x60.ooga_booga1743751572805.png'}",1000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$1,000,000","Mar 20, 2024 • Seed",nural-capital
"Dec 22, 2023","{'name': 'Arkon Energy', 'key': 'arkon-energy', 'logo': 'https://img.cryptorank.io/coins/60x60.arkon_energy1668778359606.png'}",110000000.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$110,000,000","Dec 22, 2023 • Undisclosed",nural-capital
"Mar 26, 2024","{'name': 'BlockProtocol', 'key': 'blockgames', 'logo': 'https://img.cryptorank.io/coins/60x60.block_games1737032637232.png'}",6000000.0,Undisclosed,"{'name': None, 'slug': None}","$6,000,000","Mar 26, 2024 • Undisclosed",estoty
"Jul 18, 2023","{'name': 'Hexacore', 'key': 'hexacore', 'logo': 'https://img.cryptorank.io/coins/60x60.hexacore1703842105016.png'}",3500000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$3,500,000","Jul 18, 2023 • Seed",estoty
"Mar 26, 2024","{'name': 'Satoshi Protocol', 'key': 'satoshi-protocol', 'logo': 'https://img.cryptorank.io/coins/60x60.satoshi_protocol1711441496945.png'}",0.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Mar 26, 2024 • Seed",movebit
"Mar 26, 2024","{'name': 'Satoshi Protocol', 'key': 'satoshi-protocol', 'logo': 'https://img.cryptorank.io/coins/60x60.satoshi_protocol1711441496945.png'}",0.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Mar 26, 2024 • Seed",supremacy
"May 11, 2022","{'name': 'Mara', 'key': 'mara', 'logo': 'https://img.cryptorank.io/coins/60x60.mara1653313434186.png'}",23000000.0,Undisclosed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$23,000,000","May 11, 2022 • Undisclosed",mission-street-ventures
"May 04, 2023","{'name': 'AlienSwap', 'key': 'alienswap', 'logo': 'https://img.cryptorank.io/coins/60x60.alien_swap1719928760671.png'}",12000000.0,Strategic,"{'name': 'NFT', 'slug': 'non-fungible-tokens-nft'}","$12,000,000","May 04, 2023 • Strategic",mission-street-ventures
"Mar 25, 2024","{'name': 'ALIENX', 'key': 'alienx', 'logo': 'https://img.cryptorank.io/coins/60x60.alienx1711985286170.png'}",17000000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$17,000,000","Mar 25, 2024 • Undisclosed",mission-street-ventures
"Jun 08, 2022","{'name': 'AlienSwap', 'key': 'alienswap', 'logo': 'https://img.cryptorank.io/coins/60x60.alien_swap1719928760671.png'}",0.0,Seed,"{'name': 'NFT', 'slug': 'non-fungible-tokens-nft'}",$0,"Jun 08, 2022 • Seed",mission-street-ventures
"Aug 31, 2023","{'name': 'Stroom Network', 'key': 'stroom-network', 'logo': 'https://img.cryptorank.io/coins/60x60.stroom_network1693468863109.png'}",3500000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,500,000","Aug 31, 2023 • Seed",mission-street-ventures
"May 04, 2023","{'name': 'AlienSwap', 'key': 'alienswap', 'logo': 'https://img.cryptorank.io/coins/60x60.alien_swap1719928760671.png'}",12000000.0,Strategic,"{'name': 'NFT', 'slug': 'non-fungible-tokens-nft'}","$12,000,000","May 04, 2023 • Strategic",bip32-ventures
"Mar 25, 2024","{'name': 'ALIENX', 'key': 'alienx', 'logo': 'https://img.cryptorank.io/coins/60x60.alienx1711985286170.png'}",17000000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$17,000,000","Mar 25, 2024 • Undisclosed",bip32-ventures
"Jun 08, 2022","{'name': 'AlienSwap', 'key': 'alienswap', 'logo': 'https://img.cryptorank.io/coins/60x60.alien_swap1719928760671.png'}",0.0,Seed,"{'name': 'NFT', 'slug': 'non-fungible-tokens-nft'}",$0,"Jun 08, 2022 • Seed",bip32-ventures
"Jun 03, 2021","{'name': 'DotOracle', 'key': 'dot-oracle', 'logo': 'https://img.cryptorank.io/coins/60x60.dotoracle1635338376827.png'}",0.0,Strategic,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}",$0,"Jun 03, 2021 • Strategic",bip32-ventures
"Jan 03, 2022","{'name': 'Aster Protocol', 'key': 'aster-protocol', 'logo': 'https://img.cryptorank.io/coins/60x60.aster_protocol1664812510711.png'}",1000000.0,Seed,"{'name': None, 'slug': None}","$1,000,000","Jan 03, 2022 • Seed",bip32-ventures
"Mar 25, 2024","{'name': 'ALIENX', 'key': 'alienx', 'logo': 'https://img.cryptorank.io/coins/60x60.alienx1711985286170.png'}",17000000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$17,000,000","Mar 25, 2024 • Undisclosed",alienswap-labs
"Oct 28, 2022","{'name': 'Souffl3', 'key': 'souffl-3', 'logo': 'https://img.cryptorank.io/coins/60x60.souffl_31666952698637.png'}",2000000.0,Seed,"{'name': 'NFT', 'slug': 'non-fungible-tokens-nft'}","$2,000,000","Oct 28, 2022 • Seed",m77-ventures
"Mar 22, 2024","{'name': 'Rollie Finance', 'key': 'rollie-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.rollie_finance1711102283331.png'}",0.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Mar 22, 2024 • Seed",m77-ventures
"Aug 28, 2023","{'name': 'BuidlerDAO', 'key': 'buidlerdao', 'logo': 'https://img.cryptorank.io/coins/60x60.buidler_dao1693213677364.png'}",2000000.0,Angel,"{'name': 'Social', 'slug': 'social'}","$2,000,000","Aug 28, 2023 • Angel",m77-ventures
"Aug 19, 2022","{'name': 'Safeheron', 'key': 'safeheron', 'logo': 'https://img.cryptorank.io/coins/60x60.safeheron1663682498611.png'}",7000000.0,Pre-Series A,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$7,000,000","Aug 19, 2022 • Pre-Series A",m77-ventures
"Aug 18, 2022","{'name': 'Meson Finance', 'key': 'meson', 'logo': 'https://img.cryptorank.io/coins/60x60.meson1666015688039.png'}",4000000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$4,000,000","Aug 18, 2022 • Undisclosed",m77-ventures
"Mar 22, 2024","{'name': 'Gameplan', 'key': 'gameplan', 'logo': 'https://img.cryptorank.io/coins/60x60.gameplan1711372520253.png'}",0.0,Seed,"{'name': 'Social', 'slug': 'social'}",$0,"Mar 22, 2024 • Seed",emchain
"Feb 23, 2024","{'name': 'OX.FUN', 'key': 'ox-fun', 'logo': 'https://img.cryptorank.io/coins/60x60.ox_fun1708696109925.png'}",4000000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$4,000,000","Feb 23, 2024 • Undisclosed",emchain
"Dec 15, 2023","{'name': 'Farcana', 'key': 'farcana', 'logo': 'https://img.cryptorank.io/coins/60x60.farcana1701091299164.png'}",10000000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$10,000,000","Dec 15, 2023 • Seed",emchain
"Sep 05, 2022","{'name': 'Florence Finance', 'key': 'florence-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.florence_finance1704813994836.png'}",0.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Sep 05, 2022 • Undisclosed",ascend-ex
"Nov 25, 2022","{'name': 'nftperp', 'key': 'nftperp', 'logo': 'https://img.cryptorank.io/coins/60x60.nftperp1669625752463.png'}",1700000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$1,700,000","Nov 25, 2022 • Seed",ascend-ex
"Jun 23, 2022","{'name': 'System 9', 'key': 'system-9', 'logo': 'https://img.cryptorank.io/coins/60x60.system_91665410559812.png'}",5700000.0,Series A,"{'name': 'CeFi', 'slug': 'ce-fi'}","$5,700,000","Jun 23, 2022 • Series A",ascend-ex
"Jun 09, 2022","{'name': 'Orderly Network', 'key': 'orderly-network', 'logo': 'https://img.cryptorank.io/coins/60x60.orderly_network1707921560721.png'}",20000000.0,Series A,"{'name': 'DeFi', 'slug': 'defi'}","$20,000,000","Jun 09, 2022 • Series A",ascend-ex
"Jan 29, 2023","{'name': 'Vest Exchange', 'key': 'vest-exchange', 'logo': 'https://img.cryptorank.io/coins/60x60.vest_exchange1741766747822.png'}",0.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Jan 29, 2023 • Seed",ascend-ex
"Sep 22, 2021","{'name': 'Portal', 'key': 'portal-defi', 'logo': 'https://img.cryptorank.io/coins/60x60.portal1721823027410.png'}",8500000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$8,500,000","Sep 22, 2021 • Undisclosed",monday-capital
"Mar 15, 2022","{'name': 'TravelX', 'key': 'travel-x', 'logo': 'https://img.cryptorank.io/coins/60x60.travel_x1666969642248.png'}",10000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$10,000,000","Mar 15, 2022 • Seed",monday-capital
"Mar 04, 2021","{'name': 'Apron Network', 'key': 'apron-network', 'logo': 'https://img.cryptorank.io/coins/60x60.apron network1618989062907.png'}",900000.0,Private Token Sale,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$900,000","Mar 04, 2021 • Private Token Sale",monday-capital
"Feb 09, 2022","{'name': 'Ava Protocol', 'key': 'oak-network', 'logo': 'https://img.cryptorank.io/coins/60x60.oak_network1717760117947.png'}",5500000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$5,500,000","Feb 09, 2022 • Seed",monday-capital
"Aug 18, 2022","{'name': 'BovineVerse', 'key': 'bovineverse', 'logo': 'https://img.cryptorank.io/coins/60x60.bovine_verse1658997462245.png'}",1940000.0,Private Token Sale,"{'name': 'GameFi', 'slug': 'gamefi'}","$1,940,000","Aug 18, 2022 • Private Token Sale",monday-capital
"Sep 23, 2022","{'name': 'TwitterScan', 'key': 'twitter-scan', 'logo': 'https://img.cryptorank.io/coins/60x60.twitter_scan1679078221464.png'}",4560000.0,Seed,"{'name': 'Social', 'slug': 'social'}","$4,560,000","Sep 23, 2022 • Seed",ymcapital
"May 18, 2022","{'name': 'Bitget Wallet', 'key': 'bitget-wallet', 'logo': 'https://img.cryptorank.io/coins/60x60.bitget_wallet1691565364210.png'}",15000000.0,Series A,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$15,000,000","May 18, 2022 • Series A",ymcapital
"Mar 21, 2024","{'name': 'OpenStamp', 'key': 'openstamp', 'logo': 'https://img.cryptorank.io/coins/60x60.open_stamp1711112723073.png'}",0.0,Seed,"{'name': 'NFT', 'slug': 'non-fungible-tokens-nft'}",$0,"Mar 21, 2024 • Seed",ymcapital
"Jul 06, 2022","{'name': 'BlockSec', 'key': 'blocksec', 'logo': 'https://img.cryptorank.io/coins/60x60.block_sec1665484619381.png'}",7460000.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$7,460,000","Jul 06, 2022 • Undisclosed",ymcapital
"May 31, 2022","{'name': 'Tritum', 'key': 'tritum', 'logo': 'https://img.cryptorank.io/coins/60x60.tritum1671117595401.png'}",1100000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$1,100,000","May 31, 2022 • Seed",bluenode-capital
"Mar 21, 2024","{'name': 'OpenStamp', 'key': 'openstamp', 'logo': 'https://img.cryptorank.io/coins/60x60.open_stamp1711112723073.png'}",0.0,Seed,"{'name': 'NFT', 'slug': 'non-fungible-tokens-nft'}",$0,"Mar 21, 2024 • Seed",bluenode-capital
