range,percentage,min,max,fund_slug
"$0 - $1,000,000",0.0,0,1000000.0,microcosm-labs
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,microcosm-labs
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,microcosm-labs
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,microcosm-labs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,microcosm-labs
"$50,000,000+",0.0,50000000,,microcosm-labs
"$0 - $1,000,000",0.0,0,1000000.0,ton-market-maker
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,ton-market-maker
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,ton-market-maker
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ton-market-maker
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ton-market-maker
"$50,000,000+",0.0,50000000,,ton-market-maker
"$0 - $1,000,000",9.09,0,1000000.0,everstake-capital
"$1,000,000 - $3,000,000",36.36,1000000,3000000.0,everstake-capital
"$3,000,000 - $10,000,000",45.45,3000000,10000000.0,everstake-capital
"$10,000,000 - $20,000,000",9.09,10000000,20000000.0,everstake-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,everstake-capital
"$50,000,000+",0.0,50000000,,everstake-capital
"$0 - $1,000,000",0.0,0,1000000.0,panga-ventures
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,panga-ventures
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,panga-ventures
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,panga-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,panga-ventures
"$50,000,000+",0.0,50000000,,panga-ventures
"$0 - $1,000,000",0.0,0,1000000.0,citizen-journalism-network-accelerator
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,citizen-journalism-network-accelerator
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,citizen-journalism-network-accelerator
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,citizen-journalism-network-accelerator
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,citizen-journalism-network-accelerator
"$50,000,000+",0.0,50000000,,citizen-journalism-network-accelerator
"$0 - $1,000,000",0.0,0,1000000.0,tyregate-capital-group
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,tyregate-capital-group
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,tyregate-capital-group
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,tyregate-capital-group
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,tyregate-capital-group
"$50,000,000+",0.0,50000000,,tyregate-capital-group
"$0 - $1,000,000",0.0,0,1000000.0,mixmarvel-dao-venture
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,mixmarvel-dao-venture
"$3,000,000 - $10,000,000",75.0,3000000,10000000.0,mixmarvel-dao-venture
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,mixmarvel-dao-venture
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,mixmarvel-dao-venture
"$50,000,000+",0.0,50000000,,mixmarvel-dao-venture
"$0 - $1,000,000",0.0,0,1000000.0,newtopia-vc
"$1,000,000 - $3,000,000",60.0,1000000,3000000.0,newtopia-vc
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,newtopia-vc
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,newtopia-vc
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,newtopia-vc
"$50,000,000+",0.0,50000000,,newtopia-vc
"$0 - $1,000,000",0.0,0,1000000.0,devfolio
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,devfolio
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,devfolio
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,devfolio
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,devfolio
"$50,000,000+",0.0,50000000,,devfolio
"$0 - $1,000,000",0.0,0,1000000.0,truebridge-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,truebridge-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,truebridge-capital
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,truebridge-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,truebridge-capital
"$50,000,000+",0.0,50000000,,truebridge-capital
"$0 - $1,000,000",0.0,0,1000000.0,decasonic
"$1,000,000 - $3,000,000",30.0,1000000,3000000.0,decasonic
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,decasonic
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,decasonic
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,decasonic
"$50,000,000+",10.0,50000000,,decasonic
"$0 - $1,000,000",0.0,0,1000000.0,fzf-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,fzf-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,fzf-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,fzf-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,fzf-ventures
"$50,000,000+",0.0,50000000,,fzf-ventures
"$0 - $1,000,000",0.0,0,1000000.0,dubai-labs
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,dubai-labs
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,dubai-labs
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,dubai-labs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,dubai-labs
"$50,000,000+",0.0,50000000,,dubai-labs
"$0 - $1,000,000",0.0,0,1000000.0,halvings-capital
"$1,000,000 - $3,000,000",44.44,1000000,3000000.0,halvings-capital
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,halvings-capital
"$10,000,000 - $20,000,000",22.22,10000000,20000000.0,halvings-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,halvings-capital
"$50,000,000+",0.0,50000000,,halvings-capital
"$0 - $1,000,000",25.0,0,1000000.0,legion-ventures
"$1,000,000 - $3,000,000",37.5,1000000,3000000.0,legion-ventures
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,legion-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,legion-ventures
"$20,000,000 - $50,000,000",12.5,20000000,50000000.0,legion-ventures
"$50,000,000+",0.0,50000000,,legion-ventures
"$0 - $1,000,000",0.0,0,1000000.0,aussie-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,aussie-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,aussie-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,aussie-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,aussie-capital
"$50,000,000+",0.0,50000000,,aussie-capital
"$0 - $1,000,000",0.0,0,1000000.0,unicorn-factory-ventures
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,unicorn-factory-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,unicorn-factory-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,unicorn-factory-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,unicorn-factory-ventures
"$50,000,000+",0.0,50000000,,unicorn-factory-ventures
"$0 - $1,000,000",0.0,0,1000000.0,library-onchain
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,library-onchain
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,library-onchain
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,library-onchain
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,library-onchain
"$50,000,000+",0.0,50000000,,library-onchain
"$0 - $1,000,000",0.0,0,1000000.0,smrti-lab
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,smrti-lab
"$3,000,000 - $10,000,000",41.67,3000000,10000000.0,smrti-lab
"$10,000,000 - $20,000,000",8.33,10000000,20000000.0,smrti-lab
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,smrti-lab
"$50,000,000+",0.0,50000000,,smrti-lab
"$0 - $1,000,000",0.0,0,1000000.0,blocklabs
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,blocklabs
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,blocklabs
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,blocklabs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,blocklabs
"$50,000,000+",0.0,50000000,,blocklabs
"$0 - $1,000,000",0.0,0,1000000.0,bitlink
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,bitlink
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,bitlink
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bitlink
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bitlink
"$50,000,000+",0.0,50000000,,bitlink
"$0 - $1,000,000",0.0,0,1000000.0,clairvoyant-labs
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,clairvoyant-labs
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,clairvoyant-labs
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,clairvoyant-labs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,clairvoyant-labs
"$50,000,000+",0.0,50000000,,clairvoyant-labs
"$0 - $1,000,000",0.0,0,1000000.0,shadow-labs
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,shadow-labs
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,shadow-labs
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,shadow-labs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,shadow-labs
"$50,000,000+",0.0,50000000,,shadow-labs
"$0 - $1,000,000",0.0,0,1000000.0,amplifypartners
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,amplifypartners
"$3,000,000 - $10,000,000",55.56,3000000,10000000.0,amplifypartners
"$10,000,000 - $20,000,000",22.22,10000000,20000000.0,amplifypartners
"$20,000,000 - $50,000,000",11.11,20000000,50000000.0,amplifypartners
"$50,000,000+",11.11,50000000,,amplifypartners
"$0 - $1,000,000",0.0,0,1000000.0,chainview-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,chainview-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,chainview-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,chainview-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,chainview-capital
"$50,000,000+",0.0,50000000,,chainview-capital
"$0 - $1,000,000",0.0,0,1000000.0,degods
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,degods
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,degods
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,degods
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,degods
"$50,000,000+",0.0,50000000,,degods
"$0 - $1,000,000",0.0,0,1000000.0,iceberg-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,iceberg-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,iceberg-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,iceberg-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,iceberg-capital
"$50,000,000+",0.0,50000000,,iceberg-capital
"$0 - $1,000,000",0.0,0,1000000.0,viden-vc
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,viden-vc
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,viden-vc
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,viden-vc
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,viden-vc
"$50,000,000+",0.0,50000000,,viden-vc
"$0 - $1,000,000",0.0,0,1000000.0,find-satoshi-lab
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,find-satoshi-lab
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,find-satoshi-lab
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,find-satoshi-lab
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,find-satoshi-lab
"$50,000,000+",0.0,50000000,,find-satoshi-lab
"$0 - $1,000,000",0.0,0,1000000.0,tnb-aura
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,tnb-aura
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,tnb-aura
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,tnb-aura
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,tnb-aura
"$50,000,000+",0.0,50000000,,tnb-aura
"$0 - $1,000,000",0.0,0,1000000.0,mercatu-center
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,mercatu-center
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,mercatu-center
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,mercatu-center
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,mercatu-center
"$50,000,000+",0.0,50000000,,mercatu-center
"$0 - $1,000,000",0.0,0,1000000.0,luxor-technologies
"$1,000,000 - $3,000,000",75.0,1000000,3000000.0,luxor-technologies
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,luxor-technologies
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,luxor-technologies
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,luxor-technologies
"$50,000,000+",25.0,50000000,,luxor-technologies
"$0 - $1,000,000",0.0,0,1000000.0,quonacapital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,quonacapital
"$3,000,000 - $10,000,000",75.0,3000000,10000000.0,quonacapital
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,quonacapital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,quonacapital
"$50,000,000+",0.0,50000000,,quonacapital
"$0 - $1,000,000",0.0,0,1000000.0,covey
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,covey
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,covey
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,covey
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,covey
"$50,000,000+",0.0,50000000,,covey
"$0 - $1,000,000",0.0,0,1000000.0,centauri-digital-asset-group
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,centauri-digital-asset-group
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,centauri-digital-asset-group
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,centauri-digital-asset-group
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,centauri-digital-asset-group
"$50,000,000+",0.0,50000000,,centauri-digital-asset-group
"$0 - $1,000,000",0.0,0,1000000.0,zventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,zventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,zventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,zventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,zventures
"$50,000,000+",0.0,50000000,,zventures
"$0 - $1,000,000",0.0,0,1000000.0,class-5-global
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,class-5-global
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,class-5-global
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,class-5-global
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,class-5-global
"$50,000,000+",0.0,50000000,,class-5-global
"$0 - $1,000,000",0.0,0,1000000.0,core-dao
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,core-dao
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,core-dao
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,core-dao
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,core-dao
"$50,000,000+",0.0,50000000,,core-dao
"$0 - $1,000,000",0.0,0,1000000.0,standard-chartered
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,standard-chartered
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,standard-chartered
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,standard-chartered
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,standard-chartered
"$50,000,000+",66.67,50000000,,standard-chartered
"$0 - $1,000,000",0.0,0,1000000.0,hiro-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,hiro-capital
"$3,000,000 - $10,000,000",75.0,3000000,10000000.0,hiro-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,hiro-capital
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,hiro-capital
"$50,000,000+",0.0,50000000,,hiro-capital
"$0 - $1,000,000",0.0,0,1000000.0,rocinante-research
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,rocinante-research
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,rocinante-research
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,rocinante-research
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,rocinante-research
"$50,000,000+",0.0,50000000,,rocinante-research
"$0 - $1,000,000",0.0,0,1000000.0,galileo
"$1,000,000 - $3,000,000",18.18,1000000,3000000.0,galileo
"$3,000,000 - $10,000,000",72.73,3000000,10000000.0,galileo
"$10,000,000 - $20,000,000",9.09,10000000,20000000.0,galileo
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,galileo
"$50,000,000+",0.0,50000000,,galileo
"$0 - $1,000,000",0.0,0,1000000.0,gmjp
"$1,000,000 - $3,000,000",11.11,1000000,3000000.0,gmjp
"$3,000,000 - $10,000,000",77.78,3000000,10000000.0,gmjp
"$10,000,000 - $20,000,000",11.11,10000000,20000000.0,gmjp
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,gmjp
"$50,000,000+",0.0,50000000,,gmjp
"$0 - $1,000,000",20.0,0,1000000.0,blockrock-capital
"$1,000,000 - $3,000,000",80.0,1000000,3000000.0,blockrock-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,blockrock-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,blockrock-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,blockrock-capital
"$50,000,000+",0.0,50000000,,blockrock-capital
"$0 - $1,000,000",0.0,0,1000000.0,aleph
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,aleph
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,aleph
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,aleph
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,aleph
"$50,000,000+",0.0,50000000,,aleph
"$0 - $1,000,000",0.0,0,1000000.0,litentry
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,litentry
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,litentry
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,litentry
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,litentry
"$50,000,000+",0.0,50000000,,litentry
"$0 - $1,000,000",0.0,0,1000000.0,miracleplus
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,miracleplus
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,miracleplus
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,miracleplus
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,miracleplus
"$50,000,000+",0.0,50000000,,miracleplus
"$0 - $1,000,000",0.0,0,1000000.0,mines-of-dalarnia
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,mines-of-dalarnia
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,mines-of-dalarnia
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,mines-of-dalarnia
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,mines-of-dalarnia
"$50,000,000+",0.0,50000000,,mines-of-dalarnia
"$0 - $1,000,000",0.0,0,1000000.0,my-neighbor-alice
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,my-neighbor-alice
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,my-neighbor-alice
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,my-neighbor-alice
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,my-neighbor-alice
"$50,000,000+",0.0,50000000,,my-neighbor-alice
"$0 - $1,000,000",5.88,0,1000000.0,qimingvp
"$1,000,000 - $3,000,000",11.76,1000000,3000000.0,qimingvp
"$3,000,000 - $10,000,000",41.18,3000000,10000000.0,qimingvp
"$10,000,000 - $20,000,000",5.88,10000000,20000000.0,qimingvp
"$20,000,000 - $50,000,000",29.41,20000000,50000000.0,qimingvp
"$50,000,000+",5.88,50000000,,qimingvp
"$0 - $1,000,000",33.33,0,1000000.0,sneaky-ventures
"$1,000,000 - $3,000,000",44.44,1000000,3000000.0,sneaky-ventures
"$3,000,000 - $10,000,000",22.22,3000000,10000000.0,sneaky-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sneaky-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sneaky-ventures
"$50,000,000+",0.0,50000000,,sneaky-ventures
"$0 - $1,000,000",0.0,0,1000000.0,lavender-capital
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,lavender-capital
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,lavender-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,lavender-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,lavender-capital
"$50,000,000+",0.0,50000000,,lavender-capital
"$0 - $1,000,000",100.0,0,1000000.0,fomo-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,fomo-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,fomo-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,fomo-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,fomo-ventures
"$50,000,000+",0.0,50000000,,fomo-ventures
"$0 - $1,000,000",0.0,0,1000000.0,punk-dao
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,punk-dao
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,punk-dao
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,punk-dao
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,punk-dao
"$50,000,000+",0.0,50000000,,punk-dao
"$0 - $1,000,000",0.0,0,1000000.0,pitango
"$1,000,000 - $3,000,000",16.67,1000000,3000000.0,pitango
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,pitango
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,pitango
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,pitango
"$50,000,000+",0.0,50000000,,pitango
"$0 - $1,000,000",0.0,0,1000000.0,alphemy-capital
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,alphemy-capital
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,alphemy-capital
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,alphemy-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,alphemy-capital
"$50,000,000+",0.0,50000000,,alphemy-capital
"$0 - $1,000,000",0.0,0,1000000.0,genopets
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,genopets
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,genopets
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,genopets
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,genopets
"$50,000,000+",0.0,50000000,,genopets
"$0 - $1,000,000",0.0,0,1000000.0,vechain
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,vechain
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,vechain
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,vechain
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,vechain
"$50,000,000+",0.0,50000000,,vechain
"$0 - $1,000,000",0.0,0,1000000.0,moore-foundation
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,moore-foundation
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,moore-foundation
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,moore-foundation
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,moore-foundation
"$50,000,000+",0.0,50000000,,moore-foundation
"$0 - $1,000,000",0.0,0,1000000.0,bitkeep
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,bitkeep
