id,slug,name,logo,tier,type,location,stats,investment_types,categories,tags,crowdsales,countries,raise_ranges,fund_slug
7070,sharding-capital,Sharding Capital,https://img.cryptorank.io/funds/150x150.sharding_capital1672156202906.png,4.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Chain', 'count': 1}]","[{'tag': 'Synthetic Assets', 'count': 1, 'percent': 33.33}, {'tag': 'Yield Farming', 'count': 1, 'percent': 33.33}, {'tag': 'EVM', 'count': 1, 'percent': 33.33}]",,"[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",iverse-vision
7808,axelar-network,Axelar,https://img.cryptorank.io/funds/150x150.axelar_network1675243723533.png,3.0,Corporation,Canada,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Smart Contract Platform', 'count': 1, 'percent': 33.33}, {'tag': 'Social Network', 'count': 1, 'percent': 33.33}, {'tag': 'API', 'count': 1, 'percent': 33.33}]","[{'type': 'SERIES A', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 50, 'raiseTo': 20000000, 'raiseFrom': 10000000}, {'count': 1, 'percent': 50, 'raiseTo': 50000000, 'raiseFrom': 20000000}]",iverse-vision
8686,no-limit-holdings,No Limit Holdings,https://img.cryptorank.io/funds/150x150.no_limit_holdings1681300059999.png,3.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]",[],[],[],[],iverse-vision
8932,jan-hammer,Jan Hammer,https://img.cryptorank.io/funds/150x150.jan_hammer1685449412790.png,,Angel Investor,United Kingdom,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Smart Contract Platform', 'count': 1, 'percent': 33.33}, {'tag': 'API', 'count': 1, 'percent': 33.33}, {'tag': 'Social Network', 'count': 1, 'percent': 33.33}]","[{'type': 'SERIES A', 'count': 1, 'percent': 100}]","[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 50, 'raiseTo': 20000000, 'raiseFrom': 10000000}, {'count': 1, 'percent': 50, 'raiseTo': 50000000, 'raiseFrom': 20000000}]",iverse-vision
9070,castrum-capital,Castrum Capital,https://img.cryptorank.io/funds/150x150.castrum_capital1694097651635.png,3.0,Venture,British Virgin Islands,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Chain', 'count': 1}]",[],[],[],[],iverse-vision
9304,agnostic-fund,Agnostic Fund,https://img.cryptorank.io/funds/150x150.agnostic_fund1700644464782.png,4.0,Venture,Cayman Islands,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Chain', 'count': 1}]","[{'tag': 'Yield Farming', 'count': 1, 'percent': 33.33}, {'tag': 'EVM', 'count': 1, 'percent': 33.33}, {'tag': 'Synthetic Assets', 'count': 1, 'percent': 33.33}]",,"[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",iverse-vision
9409,crypto-times,Crypto Times,https://img.cryptorank.io/funds/150x150.crypto_times1706168507335.png,4.0,Corporation,Japan,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Chain', 'count': 1}]","[{'tag': 'EVM', 'count': 1, 'percent': 33.33}, {'tag': 'Yield Farming', 'count': 1, 'percent': 33.33}, {'tag': 'Synthetic Assets', 'count': 1, 'percent': 33.33}]",,"[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",iverse-vision
9491,launch-code-capital,Launch Code Capital,https://img.cryptorank.io/funds/150x150.launch_code_capital1704877467834.png,4.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Chain', 'count': 1}]","[{'tag': 'Synthetic Assets', 'count': 1, 'percent': 33.33}, {'tag': 'Yield Farming', 'count': 1, 'percent': 33.33}, {'tag': 'EVM', 'count': 1, 'percent': 33.33}]",,"[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",iverse-vision
5,coinbase-ventures,Coinbase Ventures,https://img.cryptorank.io/funds/150x150.coinbase ventures1648494875227.png,1.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]",[],[],[],[],iverse-vision
9492,1nvst,1NVST,https://img.cryptorank.io/funds/150x150.1_nvst1704877601570.png,4.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Chain', 'count': 1}]","[{'tag': 'Yield Farming', 'count': 1, 'percent': 33.33}, {'tag': 'Synthetic Assets', 'count': 1, 'percent': 33.33}, {'tag': 'EVM', 'count': 1, 'percent': 33.33}]",,"[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",iverse-vision
7,pantera-capital,Pantera Capital,https://img.cryptorank.io/funds/150x150.pantera capital1648480190185.png,1.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'GameFi', 'count': 1}]",[],[],[],[],iverse-vision
11,morningstar-ventures,Morningstar Ventures,https://img.cryptorank.io/funds/150x150.morningstar_ventures1676058802247.png,3.0,Venture,UAE,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Private Token Sale', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]",[],[],[],[],iverse-vision
20,spark-digital-capital,Spark Digital Capital,https://img.cryptorank.io/funds/150x150.spark digital capital1648568056075.png,3.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Private Token Sale', 'count': 1}]","[{'category': 'DeFi', 'count': 1}]",[],[],[],[],iverse-vision
23,hashed-fund,Hashed Fund,https://img.cryptorank.io/funds/150x150.hashed fund1648560102651.png,2.0,Venture,South Korea,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Pre-Series A', 'count': 1}]","[{'category': 'Chain', 'count': 1}]",[],[],[],[],iverse-vision
178,big-brain-holdings,Big Brain Holdings,https://img.cryptorank.io/funds/150x150.big_brain_holdings1658319721910.png,3.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Chain', 'count': 1}]",[],[],[],[],launch-code-capital
368,faculty-group,Faculty Group,https://img.cryptorank.io/funds/150x150.faculty_group1740086472841.png,3.0,Venture,Australia,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Chain', 'count': 1}]","[{'tag': 'Synthetic Assets', 'count': 1, 'percent': 33.33}, {'tag': 'EVM', 'count': 1, 'percent': 33.33}, {'tag': 'Yield Farming', 'count': 1, 'percent': 33.33}]",,"[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",launch-code-capital
369,mh-ventures,MH Ventures,https://img.cryptorank.io/funds/150x150.mh_ventures1729603760688.png,2.0,Venture,United Kingdom,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Chain', 'count': 1}]",[],[],[],[],launch-code-capital
471,cogitent-venture,Cogitent Ventures,https://img.cryptorank.io/funds/150x150.cogitent_venture1663243358817.png,4.0,Venture,United Kingdom,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Chain', 'count': 1}]",[],[],[],[],launch-code-capital
831,iverse-vision,iVerse Vision,https://img.cryptorank.io/funds/150x150.i_verse_vision1700583595980.png,4.0,Corporation,Switzerland,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Chain', 'count': 1}]","[{'tag': 'Yield Farming', 'count': 1, 'percent': 33.33}, {'tag': 'EVM', 'count': 1, 'percent': 33.33}, {'tag': 'Synthetic Assets', 'count': 1, 'percent': 33.33}]",,"[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",launch-code-capital
1171,nx-gen,NxGen,https://img.cryptorank.io/funds/150x150.nx_gen1664465023139.png,4.0,Venture,UAE,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Chain', 'count': 1}]",[],[],[],[],launch-code-capital
1552,l-bank,LBank,https://img.cryptorank.io/funds/150x150.l_bank1665560905073.png,4.0,Corporation,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Chain', 'count': 1}]",[],[],[],[],launch-code-capital
2294,skynet-egld-capital,Skynet EGLD Capital,https://img.cryptorank.io/funds/150x150.skynet_egld_capital1665675874859.png,3.0,Venture,Cayman Islands,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Chain', 'count': 1}]","[{'tag': 'Yield Farming', 'count': 1, 'percent': 33.33}, {'tag': 'EVM', 'count': 1, 'percent': 33.33}, {'tag': 'Synthetic Assets', 'count': 1, 'percent': 33.33}]",,"[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",launch-code-capital
5433,seier-capital,Seier Capital,https://img.cryptorank.io/funds/150x150.seier_capital1668760821126.png,3.0,Venture,Switzerland,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Chain', 'count': 1}]","[{'tag': 'EVM', 'count': 1, 'percent': 33.33}, {'tag': 'Synthetic Assets', 'count': 1, 'percent': 33.33}, {'tag': 'Yield Farming', 'count': 1, 'percent': 33.33}]",,"[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",launch-code-capital
7070,sharding-capital,Sharding Capital,https://img.cryptorank.io/funds/150x150.sharding_capital1672156202906.png,4.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Chain', 'count': 1}]","[{'tag': 'Yield Farming', 'count': 1, 'percent': 33.33}, {'tag': 'EVM', 'count': 1, 'percent': 33.33}, {'tag': 'Synthetic Assets', 'count': 1, 'percent': 33.33}]",,"[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",launch-code-capital
9070,castrum-capital,Castrum Capital,https://img.cryptorank.io/funds/150x150.castrum_capital1694097651635.png,3.0,Venture,British Virgin Islands,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Chain', 'count': 1}]",[],[],[],[],launch-code-capital
9304,agnostic-fund,Agnostic Fund,https://img.cryptorank.io/funds/150x150.agnostic_fund1700644464782.png,4.0,Venture,Cayman Islands,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Chain', 'count': 1}]","[{'tag': 'EVM', 'count': 1, 'percent': 33.33}, {'tag': 'Synthetic Assets', 'count': 1, 'percent': 33.33}, {'tag': 'Yield Farming', 'count': 1, 'percent': 33.33}]",,"[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",launch-code-capital
9409,crypto-times,Crypto Times,https://img.cryptorank.io/funds/150x150.crypto_times1706168507335.png,4.0,Corporation,Japan,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Chain', 'count': 1}]","[{'tag': 'Yield Farming', 'count': 1, 'percent': 33.33}, {'tag': 'EVM', 'count': 1, 'percent': 33.33}, {'tag': 'Synthetic Assets', 'count': 1, 'percent': 33.33}]",,"[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",launch-code-capital
9492,1nvst,1NVST,https://img.cryptorank.io/funds/150x150.1_nvst1704877601570.png,4.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Chain', 'count': 1}]","[{'tag': 'EVM', 'count': 1, 'percent': 33.33}, {'tag': 'Yield Farming', 'count': 1, 'percent': 33.33}, {'tag': 'Synthetic Assets', 'count': 1, 'percent': 33.33}]",,"[{'count': 1, 'country': 'United Kingdom'}]","[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",launch-code-capital
11,morningstar-ventures,Morningstar Ventures,https://img.cryptorank.io/funds/150x150.morningstar_ventures1676058802247.png,3.0,Venture,UAE,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]",[],[],[],[],noir-io
20,spark-digital-capital,Spark Digital Capital,https://img.cryptorank.io/funds/150x150.spark digital capital1648568056075.png,3.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Artificial Intelligence (AI)', 'count': 1, 'percent': 33.33}, {'tag': 'Security', 'count': 1, 'percent': 33.33}, {'tag': 'Intellectual property', 'count': 1, 'percent': 33.33}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",noir-io
184,rarestone-capital,Rarestone Capital,https://img.cryptorank.io/funds/150x150.rarestone_capital1658398892077.png,3.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Intellectual property', 'count': 1, 'percent': 33.33}, {'tag': 'Security', 'count': 1, 'percent': 33.33}, {'tag': 'Artificial Intelligence (AI)', 'count': 1, 'percent': 33.33}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",noir-io
1171,nx-gen,NxGen,https://img.cryptorank.io/funds/150x150.nx_gen1664465023139.png,4.0,Venture,UAE,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]",[],[],[],[],noir-io
2931,marshland-capital,Marshland Capital,https://img.cryptorank.io/funds/150x150.marshland_capital1666345246358.png,3.0,Venture,Saint Lucia,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Artificial Intelligence (AI)', 'count': 1, 'percent': 33.33}, {'tag': 'Security', 'count': 1, 'percent': 33.33}, {'tag': 'Intellectual property', 'count': 1, 'percent': 33.33}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",noir-io
7453,optimista-capital,Optimista Capital,https://img.cryptorank.io/funds/150x150.optimista_capital1693566728124.png,4.0,Angel Investor,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Security', 'count': 1, 'percent': 33.33}, {'tag': 'Artificial Intelligence (AI)', 'count': 1, 'percent': 33.33}, {'tag': 'Intellectual property', 'count': 1, 'percent': 33.33}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",noir-io
9317,basement-dao,Basement DAO,https://img.cryptorank.io/funds/150x150.basement_dao1701251167678.png,4.0,DAO,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Security', 'count': 1, 'percent': 33.33}, {'tag': 'Intellectual property', 'count': 1, 'percent': 33.33}, {'tag': 'Artificial Intelligence (AI)', 'count': 1, 'percent': 33.33}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",noir-io
9493,curiosity-capital,Curiosity Capital,https://img.cryptorank.io/funds/150x150.curiosity_capital1704894422138.png,4.0,Venture,United Kingdom,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Intellectual property', 'count': 1, 'percent': 33.33}, {'tag': 'Security', 'count': 1, 'percent': 33.33}, {'tag': 'Artificial Intelligence (AI)', 'count': 1, 'percent': 33.33}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",noir-io
2975,catchervc,CatcherVC,https://img.cryptorank.io/funds/150x150.catcher_vc1666353512602.png,4.0,Venture,Hong Kong,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Data Service', 'count': 1, 'percent': 50}, {'tag': 'Portfolio Management', 'count': 1, 'percent': 50}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 50, 'raiseTo': 1000000, 'raiseFrom': 0}, {'count': 1, 'percent': 50, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",miix-capital
9478,coresky,Coresky,https://img.cryptorank.io/funds/150x150.coresky1704702278632.png,4.0,Corporation,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Portfolio Management', 'count': 1, 'percent': 50}, {'tag': 'Data Service', 'count': 1, 'percent': 50}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 50, 'raiseTo': 1000000, 'raiseFrom': 0}, {'count': 1, 'percent': 50, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",miix-capital
9479,foster-labs,Foster Labs,https://img.cryptorank.io/funds/150x150.foster_labs1704702678594.png,5.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Data Service', 'count': 1, 'percent': 50}, {'tag': 'Portfolio Management', 'count': 1, 'percent': 50}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 50, 'raiseTo': 3000000, 'raiseFrom': 1000000}, {'count': 1, 'percent': 50, 'raiseTo': 1000000, 'raiseFrom': 0}]",miix-capital
9480,web3link,Web3link,https://img.cryptorank.io/funds/150x150.web_3_link1740909451995.png,4.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Portfolio Management', 'count': 1, 'percent': 50}, {'tag': 'Data Service', 'count': 1, 'percent': 50}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 50, 'raiseTo': 1000000, 'raiseFrom': 0}, {'count': 1, 'percent': 50, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",miix-capital
9481,tripod-capital,Tripod Capital,https://img.cryptorank.io/funds/150x150.tripod_capital1704702709524.png,5.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SEED', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Portfolio Management', 'count': 1, 'percent': 50}, {'tag': 'Data Service', 'count': 1, 'percent': 50}]","[{'type': 'SEED', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 50, 'raiseTo': 1000000, 'raiseFrom': 0}, {'count': 1, 'percent': 50, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",miix-capital
13,huobi-capital,HTX Ventures,https://img.cryptorank.io/funds/150x150.huobi_capital1695744151086.png,3.0,Exchange,China,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]",[],[],[],[],oneblock
80,infinity-ventures-crypto,IVC,https://img.cryptorank.io/funds/150x150.infinity ventures crypto1649334658853.png,2.0,Venture,Taiwan,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Data Service', 'count': 1, 'percent': 100}]","[{'type': 'SERIES A', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",oneblock
210,7-oclock-capital,7 O'Clock Capital,https://img.cryptorank.io/funds/150x150.7_o_clock_capital1658752372519.png,3.0,Venture,China,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Data Service', 'count': 1, 'percent': 100}]","[{'type': 'SERIES A', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",oneblock
229,mentha-partners,Mentha Partners,https://img.cryptorank.io/funds/150x150.mentha_partners1658999368559.png,3.0,Venture,China,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Data Service', 'count': 1, 'percent': 100}]","[{'type': 'SERIES A', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",oneblock
750,dwf-labs,DWF Labs,https://img.cryptorank.io/funds/150x150.dwf_labs1709972883299.png,2.0,Venture,Singapore,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]",[],[],[],[],oneblock
2007,solr-dao,Solr DAO,https://img.cryptorank.io/funds/150x150.solr_dao1665484683244.png,5.0,DAO,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Data Service', 'count': 1, 'percent': 100}]","[{'type': 'SERIES A', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",oneblock
3166,winkrypto,Winkrypto,https://img.cryptorank.io/funds/150x150.winkrypto1666611592138.png,4.0,Corporation,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Data Service', 'count': 1, 'percent': 100}]","[{'type': 'SERIES A', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",oneblock
5288,vespertine-capital,Vespertine Capital,https://img.cryptorank.io/funds/150x150.vespertine_capital1668615482433.png,4.0,Venture,,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Data Service', 'count': 1, 'percent': 100}]","[{'type': 'SERIES A', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",oneblock
5443,fish-dao,FishDAO,https://img.cryptorank.io/funds/150x150.fish_dao1668768631748.png,3.0,DAO,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Data Service', 'count': 1, 'percent': 100}]","[{'type': 'SERIES A', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",oneblock
6642,web3-foundation,Web3 Foundation,https://img.cryptorank.io/funds/150x150.web_3_foundation1671175556412.png,2.0,Corporation,Switzerland,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'SERIES A', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Data Service', 'count': 1, 'percent': 100}]","[{'type': 'SERIES A', 'count': 1, 'percent': 100}]",,"[{'count': 1, 'percent': 100, 'raiseTo': 10000000, 'raiseFrom': 3000000}]",oneblock
250,one-block-capital,One Block Capital,https://img.cryptorank.io/funds/150x150.one_block_capital1659531553724.png,3.0,Venture,Hong Kong,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'Wallet', 'count': 1, 'percent': 33.33}, {'tag': 'BRC-20', 'count': 1, 'percent': 33.33}, {'tag': 'Staking', 'count': 1, 'percent': 33.33}]",,,"[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",zanshin-capital-management
1329,owlventures,OWL Ventures,https://img.cryptorank.io/funds/150x150.owl_ventures1664801572744.png,5.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'BRC-20', 'count': 1, 'percent': 33.33}, {'tag': 'Staking', 'count': 1, 'percent': 33.33}, {'tag': 'Wallet', 'count': 1, 'percent': 33.33}]",,,"[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",zanshin-capital-management
2546,sora-ventures,Sora Ventures,https://img.cryptorank.io/funds/150x150.sora_ventures1666093344922.png,4.0,Venture,Hong Kong,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]","[{'tag': 'BRC-20', 'count': 1, 'percent': 33.33}, {'tag': 'Staking', 'count': 1, 'percent': 33.33}, {'tag': 'Wallet', 'count': 1, 'percent': 33.33}]",,,"[{'count': 1, 'percent': 100, 'raiseTo': 3000000, 'raiseFrom': 1000000}]",zanshin-capital-management
3041,utxo-management,UTXO Management,https://img.cryptorank.io/funds/150x150.utxo_management1666361375658.png,4.0,Venture,United States,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]",[],[],[],[],zanshin-capital-management
4751,new-tribe-capital,NewTribe Capital,https://img.cryptorank.io/funds/150x150.new_tribe_capital1668009051269.png,5.0,Venture,UAE,"{'co_investments': 1, 'lead_investments': 0}","[{'type': 'Undisclosed', 'count': 1}]","[{'category': 'Blockchain Service', 'count': 1}]",[],[],[],[],zanshin-capital-management
