range,percentage,min,max,fund_slug
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,circle-ventures
"$50,000,000+",0.0,50000000,,circle-ventures
"$0 - $1,000,000",0.0,0,1000000.0,gate-io
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,gate-io
"$3,000,000 - $10,000,000",55.0,3000000,10000000.0,gate-io
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,gate-io
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,gate-io
"$50,000,000+",0.0,50000000,,gate-io
"$0 - $1,000,000",0.0,0,1000000.0,bitkraftventures
"$1,000,000 - $3,000,000",15.0,1000000,3000000.0,bitkraftventures
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,bitkraftventures
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,bitkraftventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bitkraftventures
"$50,000,000+",0.0,50000000,,bitkraftventures
"$0 - $1,000,000",0.0,0,1000000.0,strobe-ventures
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,strobe-ventures
"$3,000,000 - $10,000,000",65.0,3000000,10000000.0,strobe-ventures
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,strobe-ventures
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,strobe-ventures
"$50,000,000+",0.0,50000000,,strobe-ventures
"$0 - $1,000,000",5.0,0,1000000.0,gnosis
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,gnosis
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,gnosis
"$10,000,000 - $20,000,000",15.0,10000000,20000000.0,gnosis
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,gnosis
"$50,000,000+",0.0,50000000,,gnosis
"$0 - $1,000,000",0.0,0,1000000.0,balderton-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,balderton-capital
"$3,000,000 - $10,000,000",22.22,3000000,10000000.0,balderton-capital
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,balderton-capital
"$20,000,000 - $50,000,000",11.11,20000000,50000000.0,balderton-capital
"$50,000,000+",33.33,50000000,,balderton-capital
"$0 - $1,000,000",11.11,0,1000000.0,hardyaka
"$1,000,000 - $3,000,000",16.67,1000000,3000000.0,hardyaka
"$3,000,000 - $10,000,000",38.89,3000000,10000000.0,hardyaka
"$10,000,000 - $20,000,000",11.11,10000000,20000000.0,hardyaka
"$20,000,000 - $50,000,000",16.67,20000000,50000000.0,hardyaka
"$50,000,000+",5.56,50000000,,hardyaka
"$0 - $1,000,000",0.0,0,1000000.0,canonical-crypto
"$1,000,000 - $3,000,000",15.0,1000000,3000000.0,canonical-crypto
"$3,000,000 - $10,000,000",45.0,3000000,10000000.0,canonical-crypto
"$10,000,000 - $20,000,000",15.0,10000000,20000000.0,canonical-crypto
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,canonical-crypto
"$50,000,000+",5.0,50000000,,canonical-crypto
"$0 - $1,000,000",0.0,0,1000000.0,bitgo
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,bitgo
"$3,000,000 - $10,000,000",57.14,3000000,10000000.0,bitgo
"$10,000,000 - $20,000,000",42.86,10000000,20000000.0,bitgo
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bitgo
"$50,000,000+",0.0,50000000,,bitgo
"$0 - $1,000,000",0.0,0,1000000.0,norwest
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,norwest
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,norwest
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,norwest
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,norwest
"$50,000,000+",0.0,50000000,,norwest
"$0 - $1,000,000",10.0,0,1000000.0,waterdrip-capital
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,waterdrip-capital
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,waterdrip-capital
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,waterdrip-capital
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,waterdrip-capital
"$50,000,000+",0.0,50000000,,waterdrip-capital
"$0 - $1,000,000",0.0,0,1000000.0,aura-group
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,aura-group
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,aura-group
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,aura-group
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,aura-group
"$50,000,000+",0.0,50000000,,aura-group
"$0 - $1,000,000",0.0,0,1000000.0,ngc-ventures
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,ngc-ventures
"$3,000,000 - $10,000,000",45.0,3000000,10000000.0,ngc-ventures
"$10,000,000 - $20,000,000",30.0,10000000,20000000.0,ngc-ventures
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,ngc-ventures
"$50,000,000+",0.0,50000000,,ngc-ventures
"$0 - $1,000,000",0.0,0,1000000.0,lattice
"$1,000,000 - $3,000,000",45.0,1000000,3000000.0,lattice
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,lattice
"$10,000,000 - $20,000,000",15.0,10000000,20000000.0,lattice
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,lattice
"$50,000,000+",0.0,50000000,,lattice
"$0 - $1,000,000",0.0,0,1000000.0,franklin-templeton-investments
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,franklin-templeton-investments
"$3,000,000 - $10,000,000",35.0,3000000,10000000.0,franklin-templeton-investments
"$10,000,000 - $20,000,000",30.0,10000000,20000000.0,franklin-templeton-investments
"$20,000,000 - $50,000,000",10.0,20000000,50000000.0,franklin-templeton-investments
"$50,000,000+",15.0,50000000,,franklin-templeton-investments
"$0 - $1,000,000",5.0,0,1000000.0,flow-traders
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,flow-traders
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,flow-traders
"$10,000,000 - $20,000,000",35.0,10000000,20000000.0,flow-traders
"$20,000,000 - $50,000,000",10.0,20000000,50000000.0,flow-traders
"$50,000,000+",0.0,50000000,,flow-traders
"$0 - $1,000,000",0.0,0,1000000.0,compound-vc
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,compound-vc
"$3,000,000 - $10,000,000",38.89,3000000,10000000.0,compound-vc
"$10,000,000 - $20,000,000",16.67,10000000,20000000.0,compound-vc
"$20,000,000 - $50,000,000",11.11,20000000,50000000.0,compound-vc
"$50,000,000+",0.0,50000000,,compound-vc
"$0 - $1,000,000",5.0,0,1000000.0,blueyard-capital
"$1,000,000 - $3,000,000",5.0,1000000,3000000.0,blueyard-capital
"$3,000,000 - $10,000,000",45.0,3000000,10000000.0,blueyard-capital
"$10,000,000 - $20,000,000",35.0,10000000,20000000.0,blueyard-capital
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,blueyard-capital
"$50,000,000+",5.0,50000000,,blueyard-capital
"$0 - $1,000,000",0.0,0,1000000.0,wing-venture
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,wing-venture
"$3,000,000 - $10,000,000",14.29,3000000,10000000.0,wing-venture
"$10,000,000 - $20,000,000",42.86,10000000,20000000.0,wing-venture
"$20,000,000 - $50,000,000",28.57,20000000,50000000.0,wing-venture
"$50,000,000+",14.29,50000000,,wing-venture
"$0 - $1,000,000",0.0,0,1000000.0,blizzard-fund
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,blizzard-fund
"$3,000,000 - $10,000,000",55.0,3000000,10000000.0,blizzard-fund
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,blizzard-fund
"$20,000,000 - $50,000,000",10.0,20000000,50000000.0,blizzard-fund
"$50,000,000+",0.0,50000000,,blizzard-fund
"$0 - $1,000,000",0.0,0,1000000.0,sv-angel
"$1,000,000 - $3,000,000",5.0,1000000,3000000.0,sv-angel
"$3,000,000 - $10,000,000",35.0,3000000,10000000.0,sv-angel
"$10,000,000 - $20,000,000",35.0,10000000,20000000.0,sv-angel
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,sv-angel
"$50,000,000+",20.0,50000000,,sv-angel
"$0 - $1,000,000",0.0,0,1000000.0,volt-capital
"$1,000,000 - $3,000,000",35.0,1000000,3000000.0,volt-capital
"$3,000,000 - $10,000,000",55.0,3000000,10000000.0,volt-capital
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,volt-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,volt-capital
"$50,000,000+",5.0,50000000,,volt-capital
"$0 - $1,000,000",0.0,0,1000000.0,primitive-ventures
"$1,000,000 - $3,000,000",30.0,1000000,3000000.0,primitive-ventures
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,primitive-ventures
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,primitive-ventures
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,primitive-ventures
"$50,000,000+",5.0,50000000,,primitive-ventures
"$0 - $1,000,000",0.0,0,1000000.0,faction
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,faction
"$3,000,000 - $10,000,000",55.0,3000000,10000000.0,faction
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,faction
"$20,000,000 - $50,000,000",15.0,20000000,50000000.0,faction
"$50,000,000+",0.0,50000000,,faction
"$0 - $1,000,000",0.0,0,1000000.0,first-round-capital
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,first-round-capital
"$3,000,000 - $10,000,000",46.67,3000000,10000000.0,first-round-capital
"$10,000,000 - $20,000,000",13.33,10000000,20000000.0,first-round-capital
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,first-round-capital
"$50,000,000+",0.0,50000000,,first-round-capital
"$0 - $1,000,000",0.0,0,1000000.0,massmutual-ventures
"$1,000,000 - $3,000,000",14.29,1000000,3000000.0,massmutual-ventures
"$3,000,000 - $10,000,000",14.29,3000000,10000000.0,massmutual-ventures
"$10,000,000 - $20,000,000",14.29,10000000,20000000.0,massmutual-ventures
"$20,000,000 - $50,000,000",14.29,20000000,50000000.0,massmutual-ventures
"$50,000,000+",42.86,50000000,,massmutual-ventures
"$0 - $1,000,000",0.0,0,1000000.0,bmw-i-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,bmw-i-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,bmw-i-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bmw-i-ventures
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,bmw-i-ventures
"$50,000,000+",0.0,50000000,,bmw-i-ventures
"$0 - $1,000,000",0.0,0,1000000.0,bosch-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,bosch-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,bosch-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bosch-ventures
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,bosch-ventures
"$50,000,000+",0.0,50000000,,bosch-ventures
"$0 - $1,000,000",10.0,0,1000000.0,au-21-capital
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,au-21-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,au-21-capital
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,au-21-capital
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,au-21-capital
"$50,000,000+",0.0,50000000,,au-21-capital
"$0 - $1,000,000",13.33,0,1000000.0,ibc-ventures
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,ibc-ventures
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,ibc-ventures
"$10,000,000 - $20,000,000",6.67,10000000,20000000.0,ibc-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ibc-ventures
"$50,000,000+",0.0,50000000,,ibc-ventures
"$0 - $1,000,000",5.0,0,1000000.0,collab-currency
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,collab-currency
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,collab-currency
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,collab-currency
"$20,000,000 - $50,000,000",10.0,20000000,50000000.0,collab-currency
"$50,000,000+",0.0,50000000,,collab-currency
"$0 - $1,000,000",15.0,0,1000000.0,outlier-ventures
"$1,000,000 - $3,000,000",55.0,1000000,3000000.0,outlier-ventures
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,outlier-ventures
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,outlier-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,outlier-ventures
"$50,000,000+",0.0,50000000,,outlier-ventures
"$0 - $1,000,000",0.0,0,1000000.0,dwf-ventures
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,dwf-ventures
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,dwf-ventures
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,dwf-ventures
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,dwf-ventures
"$50,000,000+",0.0,50000000,,dwf-ventures
"$0 - $1,000,000",0.0,0,1000000.0,k300-ventures
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,k300-ventures
"$3,000,000 - $10,000,000",53.33,3000000,10000000.0,k300-ventures
"$10,000,000 - $20,000,000",6.67,10000000,20000000.0,k300-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,k300-ventures
"$50,000,000+",0.0,50000000,,k300-ventures
"$0 - $1,000,000",0.0,0,1000000.0,venture-souq
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,venture-souq
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,venture-souq
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,venture-souq
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,venture-souq
"$50,000,000+",0.0,50000000,,venture-souq
"$0 - $1,000,000",17.65,0,1000000.0,hg-ventures
"$1,000,000 - $3,000,000",41.18,1000000,3000000.0,hg-ventures
"$3,000,000 - $10,000,000",41.18,3000000,10000000.0,hg-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,hg-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,hg-ventures
"$50,000,000+",0.0,50000000,,hg-ventures
"$0 - $1,000,000",5.0,0,1000000.0,digital-asset-capital-management
"$1,000,000 - $3,000,000",35.0,1000000,3000000.0,digital-asset-capital-management
"$3,000,000 - $10,000,000",55.0,3000000,10000000.0,digital-asset-capital-management
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,digital-asset-capital-management
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,digital-asset-capital-management
"$50,000,000+",0.0,50000000,,digital-asset-capital-management
"$0 - $1,000,000",10.0,0,1000000.0,blackdragon
"$1,000,000 - $3,000,000",30.0,1000000,3000000.0,blackdragon
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,blackdragon
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,blackdragon
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,blackdragon
"$50,000,000+",0.0,50000000,,blackdragon
"$0 - $1,000,000",0.0,0,1000000.0,big-brain-holdings
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,big-brain-holdings
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,big-brain-holdings
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,big-brain-holdings
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,big-brain-holdings
"$50,000,000+",10.0,50000000,,big-brain-holdings
"$0 - $1,000,000",10.0,0,1000000.0,blockchain-founders-fund
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,blockchain-founders-fund
"$3,000,000 - $10,000,000",30.0,3000000,10000000.0,blockchain-founders-fund
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,blockchain-founders-fund
"$20,000,000 - $50,000,000",10.0,20000000,50000000.0,blockchain-founders-fund
"$50,000,000+",0.0,50000000,,blockchain-founders-fund
"$0 - $1,000,000",5.0,0,1000000.0,crypto-com-capital
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,crypto-com-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,crypto-com-capital
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,crypto-com-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,crypto-com-capital
"$50,000,000+",0.0,50000000,,crypto-com-capital
"$0 - $1,000,000",0.0,0,1000000.0,anagram-crypto
"$1,000,000 - $3,000,000",30.0,1000000,3000000.0,anagram-crypto
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,anagram-crypto
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,anagram-crypto
"$20,000,000 - $50,000,000",10.0,20000000,50000000.0,anagram-crypto
"$50,000,000+",5.0,50000000,,anagram-crypto
"$0 - $1,000,000",5.0,0,1000000.0,formless-capital
"$1,000,000 - $3,000,000",45.0,1000000,3000000.0,formless-capital
"$3,000,000 - $10,000,000",30.0,3000000,10000000.0,formless-capital
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,formless-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,formless-capital
"$50,000,000+",0.0,50000000,,formless-capital
"$0 - $1,000,000",0.0,0,1000000.0,laser-digital
"$1,000,000 - $3,000,000",15.0,1000000,3000000.0,laser-digital
"$3,000,000 - $10,000,000",45.0,3000000,10000000.0,laser-digital
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,laser-digital
"$20,000,000 - $50,000,000",15.0,20000000,50000000.0,laser-digital
"$50,000,000+",5.0,50000000,,laser-digital
"$0 - $1,000,000",15.0,0,1000000.0,coingecko-ventures
"$1,000,000 - $3,000,000",30.0,1000000,3000000.0,coingecko-ventures
"$3,000,000 - $10,000,000",45.0,3000000,10000000.0,coingecko-ventures
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,coingecko-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,coingecko-ventures
"$50,000,000+",0.0,50000000,,coingecko-ventures
"$0 - $1,000,000",0.0,0,1000000.0,paper-ventures
"$1,000,000 - $3,000,000",35.0,1000000,3000000.0,paper-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,paper-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,paper-ventures
"$20,000,000 - $50,000,000",10.0,20000000,50000000.0,paper-ventures
"$50,000,000+",5.0,50000000,,paper-ventures
"$0 - $1,000,000",0.0,0,1000000.0,cyber-fund
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,cyber-fund
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,cyber-fund
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,cyber-fund
"$20,000,000 - $50,000,000",10.0,20000000,50000000.0,cyber-fund
"$50,000,000+",5.0,50000000,,cyber-fund
"$0 - $1,000,000",27.78,0,1000000.0,skyland-ventures
"$1,000,000 - $3,000,000",11.11,1000000,3000000.0,skyland-ventures
"$3,000,000 - $10,000,000",38.89,3000000,10000000.0,skyland-ventures
"$10,000,000 - $20,000,000",11.11,10000000,20000000.0,skyland-ventures
"$20,000,000 - $50,000,000",11.11,20000000,50000000.0,skyland-ventures
"$50,000,000+",0.0,50000000,,skyland-ventures
"$0 - $1,000,000",0.0,0,1000000.0,mystenlabs
"$1,000,000 - $3,000,000",28.57,1000000,3000000.0,mystenlabs
"$3,000,000 - $10,000,000",64.29,3000000,10000000.0,mystenlabs
"$10,000,000 - $20,000,000",7.14,10000000,20000000.0,mystenlabs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,mystenlabs
"$50,000,000+",0.0,50000000,,mystenlabs
"$0 - $1,000,000",5.0,0,1000000.0,borderless-capital
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,borderless-capital
"$3,000,000 - $10,000,000",30.0,3000000,10000000.0,borderless-capital
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,borderless-capital
"$20,000,000 - $50,000,000",10.0,20000000,50000000.0,borderless-capital
"$50,000,000+",5.0,50000000,,borderless-capital
"$0 - $1,000,000",0.0,0,1000000.0,dao5
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,dao5
"$3,000,000 - $10,000,000",45.0,3000000,10000000.0,dao5
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,dao5
"$20,000,000 - $50,000,000",15.0,20000000,50000000.0,dao5
"$50,000,000+",5.0,50000000,,dao5
"$0 - $1,000,000",5.0,0,1000000.0,chorus-one
"$1,000,000 - $3,000,000",15.0,1000000,3000000.0,chorus-one
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,chorus-one
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,chorus-one
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,chorus-one
"$50,000,000+",5.0,50000000,,chorus-one
"$0 - $1,000,000",0.0,0,1000000.0,foundation-capital
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,foundation-capital
"$3,000,000 - $10,000,000",45.0,3000000,10000000.0,foundation-capital
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,foundation-capital
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,foundation-capital
"$50,000,000+",10.0,50000000,,foundation-capital
"$0 - $1,000,000",0.0,0,1000000.0,superscrypt
"$1,000,000 - $3,000,000",35.0,1000000,3000000.0,superscrypt
"$3,000,000 - $10,000,000",35.0,3000000,10000000.0,superscrypt
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,superscrypt
"$20,000,000 - $50,000,000",15.0,20000000,50000000.0,superscrypt
"$50,000,000+",5.0,50000000,,superscrypt
"$0 - $1,000,000",0.0,0,1000000.0,fintech-collective
"$1,000,000 - $3,000,000",15.0,1000000,3000000.0,fintech-collective
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,fintech-collective
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,fintech-collective
"$20,000,000 - $50,000,000",15.0,20000000,50000000.0,fintech-collective
"$50,000,000+",10.0,50000000,,fintech-collective
"$0 - $1,000,000",5.88,0,1000000.0,trueglobalvc
"$1,000,000 - $3,000,000",23.53,1000000,3000000.0,trueglobalvc
"$3,000,000 - $10,000,000",23.53,3000000,10000000.0,trueglobalvc
"$10,000,000 - $20,000,000",17.65,10000000,20000000.0,trueglobalvc
"$20,000,000 - $50,000,000",11.76,20000000,50000000.0,trueglobalvc
"$50,000,000+",17.65,50000000,,trueglobalvc
"$0 - $1,000,000",0.0,0,1000000.0,dba
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,dba
"$3,000,000 - $10,000,000",42.86,3000000,10000000.0,dba
"$10,000,000 - $20,000,000",28.57,10000000,20000000.0,dba
"$20,000,000 - $50,000,000",28.57,20000000,50000000.0,dba
"$50,000,000+",0.0,50000000,,dba
"$0 - $1,000,000",20.0,0,1000000.0,delphi-labs
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,delphi-labs
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,delphi-labs
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,delphi-labs
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,delphi-labs
"$50,000,000+",0.0,50000000,,delphi-labs
"$0 - $1,000,000",20.0,0,1000000.0,moonrock-capital
"$1,000,000 - $3,000,000",35.0,1000000,3000000.0,moonrock-capital
"$3,000,000 - $10,000,000",35.0,3000000,10000000.0,moonrock-capital
