coinKey,coinName,follower_id,follower_name,follower_username,follower_image,follower_twitterScore,follower_followersCount,relatedEntity_fund,relatedEntity_coin
ravenprotocol,Raven Protocol,556,Michael Arrington 🏴‍☠️,arrington,https://pbs.twimg.com/profile_images/1829899210512027648/ocakPn5p_normal.jpg,8986.0,293984,michael-arrington,
ravenprotocol,Raven Protocol,594,"smolting (wassie, verse)",inversebrah,https://pbs.twimg.com/profile_images/1812298915661623296/P0Yj0Xgq_normal.jpg,21840.0,357962,,
ravenprotocol,Raven Protocol,595,Ansem 🐂🀄️,blknoiz06,https://pbs.twimg.com/profile_images/1909437863592132608/R14kQm8j_normal.jpg,22604.0,724539,ansem,
ravenprotocol,Raven Protocol,629,Jake Brukhman 🚀 deAI Summer 2025,jbrukh,https://pbs.twimg.com/profile_images/1729966525505736705/wt6N12is_normal.jpg,10685.0,48612,,
ravenprotocol,Raven Protocol,974,CZ 🔶 BNB,cz_binance,https://pbs.twimg.com/profile_images/1902270560236605440/KpVD026z_normal.jpg,28614.0,10135328,,
ravenprotocol,Raven Protocol,556,Michael Arrington 🏴‍☠️,arrington,https://pbs.twimg.com/profile_images/1829899210512027648/ocakPn5p_normal.jpg,8986.0,293984,michael-arrington,
ravenprotocol,Raven Protocol,594,"smolting (wassie, verse)",inversebrah,https://pbs.twimg.com/profile_images/1812298915661623296/P0Yj0Xgq_normal.jpg,21840.0,357962,,
ravenprotocol,Raven Protocol,595,Ansem 🐂🀄️,blknoiz06,https://pbs.twimg.com/profile_images/1909437863592132608/R14kQm8j_normal.jpg,22604.0,724539,ansem,
ravenprotocol,Raven Protocol,629,Jake Brukhman 🚀 deAI Summer 2025,jbrukh,https://pbs.twimg.com/profile_images/1729966525505736705/wt6N12is_normal.jpg,10685.0,48612,,
ravenprotocol,Raven Protocol,974,CZ 🔶 BNB,cz_binance,https://pbs.twimg.com/profile_images/1902270560236605440/KpVD026z_normal.jpg,28614.0,10135328,,
moonfrost,Moonfrost,522,Jihoz.ron 🍚,Jihoz_Axie,https://pbs.twimg.com/profile_images/1884000813388894208/3UKZt6CV_normal.jpg,11769.0,524688,jeff-zirlin,
moonfrost,Moonfrost,879,SpiderCrypto 🧑‍🍳🧲,SpiderCrypto0x,https://pbs.twimg.com/profile_images/1881407589935628288/4L1lU0KQ_normal.jpg,11946.0,110770,,
moonfrost,Moonfrost,887,nani🤍,naniXBT,https://pbs.twimg.com/profile_images/1909078344009723904/jmA4AyB__normal.jpg,12403.0,63526,nanixbt,
moonfrost,Moonfrost,9962,McKenna,Crypto_McKenna,https://pbs.twimg.com/profile_images/1911056796963237888/L-kUQOtr_normal.jpg,12201.0,99375,,
moonfrost,Moonfrost,47702,soby is on xai 🎮⛓️,soby0x,https://pbs.twimg.com/profile_images/1838945059800330240/kQ1hb7VU_normal.jpg,13407.0,83486,,
streamflow,Streamflow,506,toly 🇺🇸,aeyakovenko,https://pbs.twimg.com/profile_images/1906899997880430592/E3nf0cY-_normal.jpg,22622.0,575790,anatoly-yakovenko,
streamflow,Streamflow,830,Solana,solana,https://pbs.twimg.com/profile_images/1472933274209107976/6u-LQfjG_normal.jpg,19658.0,3399796,,solana
streamflow,Streamflow,889,Luca Netz 🐧✳️,LucaNetz,https://pbs.twimg.com/profile_images/1849498278255071232/drdvg74U_normal.jpg,17025.0,213669,luca-netz,
streamflow,Streamflow,2018,DeeZe ⛳🏌️‍♂️,DeeZe,https://pbs.twimg.com/profile_images/1902173684149747712/zpm6QNQ6_normal.jpg,16598.0,274714,,
streamflow,Streamflow,2497,mert | helius.dev,0xMert_,https://pbs.twimg.com/profile_images/1921871337997373440/Ea4lzALK_normal.jpg,16745.0,230139,mert-mumtaz,
seedao,SeeDAO,510,Matthew Graham,mattyryze,https://pbs.twimg.com/profile_images/1919737359005863936/aiiZ1nKP_normal.jpg,12593.0,82008,,
seedao,SeeDAO,743,Minion,0xminion,https://pbs.twimg.com/profile_images/1745175242543382528/YQwa4A1l_normal.jpg,8051.0,27557,,
seedao,SeeDAO,6004,Levi 💎⚡️,0xCaptainLevi,https://pbs.twimg.com/profile_images/1670456392971591681/NKZOtGRm_normal.jpg,4787.0,28579,,
seedao,SeeDAO,9355,Seraphim,MacroMate8,https://pbs.twimg.com/profile_images/1860238199018389504/Vae1BoUu_normal.jpg,9376.0,56352,seraphim,
seedao,SeeDAO,47986,Christian (Building @0xinfini),Christianeth,https://pbs.twimg.com/profile_images/1894561803939844098/ujnP_69d_normal.jpg,6596.0,53483,,
cryptio,Cryptio,510,Matthew Graham,mattyryze,https://pbs.twimg.com/profile_images/1919737359005863936/aiiZ1nKP_normal.jpg,12593.0,82008,,
cryptio,Cryptio,680,Ivan on Tech 🍳Cooking @ Moralis,IvanOnTech,https://pbs.twimg.com/profile_images/1654548524472696834/GR4VOP4Y_normal.png,7752.0,489864,ivan-on-tech,
cryptio,Cryptio,765,Andrew Steinwold,AndrewSteinwold,https://pbs.twimg.com/profile_images/1853456819223478272/q_42cb7g_normal.jpg,9201.0,71785,andrew-steinwold,
cryptio,Cryptio,908,Julien B.,bneiluj,https://pbs.twimg.com/profile_images/1801179818513346560/RJI_YVb8_normal.jpg,10561.0,90962,,
cryptio,Cryptio,104557,John Wang,johnwangtbh,https://pbs.twimg.com/profile_images/1855724505005727744/2EfWlUVl_normal.jpg,10197.0,31118,,
cryptio,Cryptio,510,Matthew Graham,mattyryze,https://pbs.twimg.com/profile_images/1919737359005863936/aiiZ1nKP_normal.jpg,12593.0,82008,,
cryptio,Cryptio,680,Ivan on Tech 🍳Cooking @ Moralis,IvanOnTech,https://pbs.twimg.com/profile_images/1654548524472696834/GR4VOP4Y_normal.png,7752.0,489864,ivan-on-tech,
cryptio,Cryptio,765,Andrew Steinwold,AndrewSteinwold,https://pbs.twimg.com/profile_images/1853456819223478272/q_42cb7g_normal.jpg,9201.0,71785,andrew-steinwold,
cryptio,Cryptio,908,Julien B.,bneiluj,https://pbs.twimg.com/profile_images/1801179818513346560/RJI_YVb8_normal.jpg,10561.0,90962,,
cryptio,Cryptio,104557,John Wang,johnwangtbh,https://pbs.twimg.com/profile_images/1855724505005727744/2EfWlUVl_normal.jpg,10197.0,31118,,
cryptio,Cryptio,510,Matthew Graham,mattyryze,https://pbs.twimg.com/profile_images/1919737359005863936/aiiZ1nKP_normal.jpg,12593.0,82008,,
cryptio,Cryptio,680,Ivan on Tech 🍳Cooking @ Moralis,IvanOnTech,https://pbs.twimg.com/profile_images/1654548524472696834/GR4VOP4Y_normal.png,7752.0,489864,ivan-on-tech,
cryptio,Cryptio,765,Andrew Steinwold,AndrewSteinwold,https://pbs.twimg.com/profile_images/1853456819223478272/q_42cb7g_normal.jpg,9201.0,71785,andrew-steinwold,
cryptio,Cryptio,908,Julien B.,bneiluj,https://pbs.twimg.com/profile_images/1801179818513346560/RJI_YVb8_normal.jpg,10561.0,90962,,
cryptio,Cryptio,104557,John Wang,johnwangtbh,https://pbs.twimg.com/profile_images/1855724505005727744/2EfWlUVl_normal.jpg,10197.0,31118,,
eco,ECO,506,toly 🇺🇸,aeyakovenko,https://pbs.twimg.com/profile_images/1906899997880430592/E3nf0cY-_normal.jpg,22622.0,575790,anatoly-yakovenko,
eco,ECO,531,cdixon.eth,cdixon,https://pbs.twimg.com/profile_images/1433529810681155587/ACs86CsF_normal.png,,877934,chris-dixon,
eco,ECO,605,6529,punk6529,https://pbs.twimg.com/profile_images/1784231403325943808/PBDWE07Y_normal.jpg,19236.0,488674,punk6529,
eco,ECO,611,Fred Ehrsam,FEhrsam,https://pbs.twimg.com/profile_images/1859783304792428544/nsMNLdjQ_normal.jpg,16682.0,224995,fred-ehrsam,
eco,ECO,889,Luca Netz 🐧✳️,LucaNetz,https://pbs.twimg.com/profile_images/1849498278255071232/drdvg74U_normal.jpg,17025.0,213669,luca-netz,
eco,ECO,506,toly 🇺🇸,aeyakovenko,https://pbs.twimg.com/profile_images/1906899997880430592/E3nf0cY-_normal.jpg,22622.0,575790,anatoly-yakovenko,
eco,ECO,531,cdixon.eth,cdixon,https://pbs.twimg.com/profile_images/1433529810681155587/ACs86CsF_normal.png,,877934,chris-dixon,
eco,ECO,605,6529,punk6529,https://pbs.twimg.com/profile_images/1784231403325943808/PBDWE07Y_normal.jpg,19236.0,488674,punk6529,
eco,ECO,611,Fred Ehrsam,FEhrsam,https://pbs.twimg.com/profile_images/1859783304792428544/nsMNLdjQ_normal.jpg,16682.0,224995,fred-ehrsam,
eco,ECO,889,Luca Netz 🐧✳️,LucaNetz,https://pbs.twimg.com/profile_images/1849498278255071232/drdvg74U_normal.jpg,17025.0,213669,luca-netz,
eco,ECO,506,toly 🇺🇸,aeyakovenko,https://pbs.twimg.com/profile_images/1906899997880430592/E3nf0cY-_normal.jpg,22622.0,575790,anatoly-yakovenko,
eco,ECO,531,cdixon.eth,cdixon,https://pbs.twimg.com/profile_images/1433529810681155587/ACs86CsF_normal.png,,877934,chris-dixon,
eco,ECO,605,6529,punk6529,https://pbs.twimg.com/profile_images/1784231403325943808/PBDWE07Y_normal.jpg,19236.0,488674,punk6529,
eco,ECO,611,Fred Ehrsam,FEhrsam,https://pbs.twimg.com/profile_images/1859783304792428544/nsMNLdjQ_normal.jpg,16682.0,224995,fred-ehrsam,
eco,ECO,889,Luca Netz 🐧✳️,LucaNetz,https://pbs.twimg.com/profile_images/1849498278255071232/drdvg74U_normal.jpg,17025.0,213669,luca-netz,
derby-stars,Derby Stars,138,fwiz.eth,Fwiz,https://pbs.twimg.com/profile_images/1893805128010047488/_41ZOD7e_normal.jpg,11720.0,412518,ryan-wyatt,
derby-stars,Derby Stars,526,Andrew Kang,Rewkang,https://pbs.twimg.com/profile_images/1786874758421983232/L06COzZ-_normal.jpg,22873.0,379942,andrew-kang,
derby-stars,Derby Stars,556,Michael Arrington 🏴‍☠️,arrington,https://pbs.twimg.com/profile_images/1829899210512027648/ocakPn5p_normal.jpg,8986.0,293984,michael-arrington,
derby-stars,Derby Stars,595,Ansem 🐂🀄️,blknoiz06,https://pbs.twimg.com/profile_images/1909437863592132608/R14kQm8j_normal.jpg,22604.0,724539,ansem,
derby-stars,Derby Stars,2309,José Maria Macedo,ZeMariaMacedo,https://pbs.twimg.com/profile_images/1635423955145179141/YHKwsBTK_normal.jpg,9225.0,63173,jose-maria-macedo,
gasp,Gasp,526,Andrew Kang,Rewkang,https://pbs.twimg.com/profile_images/1786874758421983232/L06COzZ-_normal.jpg,22873.0,379942,andrew-kang,
gasp,Gasp,596,loomdart - Holy War Arc,loomdart,https://pbs.twimg.com/profile_images/1890221706104508416/f_NKIFhr_normal.jpg,20440.0,321534,,
gasp,Gasp,686,dingaling,dingalingts,https://pbs.twimg.com/profile_images/1671535865145745410/DaM1zme1_normal.jpg,15239.0,255791,,
gasp,Gasp,875,icebergy ❄️,icebergy_,https://pbs.twimg.com/profile_images/1758646426840584192/x0ZLPgjw_normal.jpg,17577.0,167186,icebergy,
gasp,Gasp,1387,DCF GOD,dcfgod,https://pbs.twimg.com/profile_images/1856079545780125696/JQkZlaHt_normal.jpg,15894.0,97448,dcf-god,
gasp,Gasp,526,Andrew Kang,Rewkang,https://pbs.twimg.com/profile_images/1786874758421983232/L06COzZ-_normal.jpg,22873.0,379942,andrew-kang,
gasp,Gasp,596,loomdart - Holy War Arc,loomdart,https://pbs.twimg.com/profile_images/1890221706104508416/f_NKIFhr_normal.jpg,20440.0,321534,,
gasp,Gasp,686,dingaling,dingalingts,https://pbs.twimg.com/profile_images/1671535865145745410/DaM1zme1_normal.jpg,15239.0,255791,,
gasp,Gasp,875,icebergy ❄️,icebergy_,https://pbs.twimg.com/profile_images/1758646426840584192/x0ZLPgjw_normal.jpg,17577.0,167186,icebergy,
gasp,Gasp,1387,DCF GOD,dcfgod,https://pbs.twimg.com/profile_images/1856079545780125696/JQkZlaHt_normal.jpg,15894.0,97448,dcf-god,
valid-network,Valid Network,927,Mike Novogratz,novogratz,https://pbs.twimg.com/profile_images/1830277888052019200/RhjjaJBi_normal.jpg,13052.0,477945,,
valid-network,Valid Network,99194,Lei,Ren_leilei,https://pbs.twimg.com/profile_images/1544543232012730368/zEPGpVjA_normal.jpg,479.0,1424,,
inery,Inery,512,HTX,HTX_Global,https://pbs.twimg.com/profile_images/1880555856133332992/DQDrisim_normal.jpg,8113.0,1707322,,
inery,Inery,556,Michael Arrington 🏴‍☠️,arrington,https://pbs.twimg.com/profile_images/1829899210512027648/ocakPn5p_normal.jpg,8986.0,293984,michael-arrington,
inery,Inery,646,Iced,IcedKnife,https://pbs.twimg.com/profile_images/1650746818798444544/OaAb9GI0_normal.jpg,8435.0,358074,icedknife,
inery,Inery,690,Brad Laurie,Brad_Laurie,https://twitterscore.s3.amazonaws.com/media/profiles/2156102767.jpeg,231.0,53872,,
inery,Inery,819,Miles Deutscher,milesdeutscher,https://pbs.twimg.com/profile_images/1913484310574710785/OqwU35uJ_normal.jpg,10962.0,622922,,
karma-check,KarmaCheck,20238,NextView,NextViewVC,https://pbs.twimg.com/profile_images/1833609955326214144/9YBkQBsk_normal.jpg,299.0,9614,,
shil-me,Shil.me,142,MapleLeafCap,MapleLeafCap,https://pbs.twimg.com/profile_images/1675743115267956738/CwFqK56x_normal.jpg,10508.0,47974,mapleleafcap,
shil-me,Shil.me,1259,S◎L Big Brain,SOLBigBrain,https://pbs.twimg.com/profile_images/1873772860566638592/cTfnGR67_normal.jpg,10449.0,288507,sol-big-brain,
shil-me,Shil.me,1346,Mable Jiang,Mable_Jiang,https://pbs.twimg.com/profile_images/1625647413569675267/jvusunQf_normal.jpg,7075.0,41969,mable-jiang,
shil-me,Shil.me,2322,daddy fiskantes ⭐️🩸,Fiskantes,https://pbs.twimg.com/profile_images/1811694187038789633/FTiNGz0B_normal.jpg,14184.0,102408,fiskantes,
shil-me,Shil.me,2362,POAP - Bookmarks for your life,poapxyz,https://pbs.twimg.com/profile_images/1675272766134579202/r89zVQz__normal.jpg,5714.0,71175,poap,
sandstorm,Sandstorm,522,Jihoz.ron 🍚,Jihoz_Axie,https://pbs.twimg.com/profile_images/1884000813388894208/3UKZt6CV_normal.jpg,11769.0,524688,jeff-zirlin,
sandstorm,Sandstorm,644,Udi Wizardheimer,udiWertheimer,https://pbs.twimg.com/profile_images/1899559293159952384/xpng4kz2_normal.jpg,17289.0,218739,udi-wertheimer,
sandstorm,Sandstorm,889,Luca Netz 🐧✳️,LucaNetz,https://pbs.twimg.com/profile_images/1849498278255071232/drdvg74U_normal.jpg,17025.0,213669,luca-netz,
sandstorm,Sandstorm,1016,Small Cap Scientist 👨‍🔬🧪🥼,SmallCapScience,https://pbs.twimg.com/profile_images/1556492962951045120/I1b7rAnk_normal.jpg,10805.0,108170,small-cap-scientist,
sandstorm,Sandstorm,10059,threadguy,notthreadguy,https://pbs.twimg.com/profile_images/1920651894982066176/ssOaEU8k_normal.jpg,17331.0,317518,threadguy,
oursong,OurSong,956,Animoca Brands,animocabrands,https://pbs.twimg.com/profile_images/1493784454003060736/IMIV00rn_normal.jpg,8779.0,321250,animoca-brands,
oursong,OurSong,5284,vinlin,kevinlin,https://pbs.twimg.com/profile_images/1478812994976956418/4pPDLg0k_normal.jpg,1590.0,9184,,
oursong,OurSong,59336,Morningstar Ventures,Morningstar_VC,https://pbs.twimg.com/profile_images/1539918068495032321/TCorXlhh_normal.png,2019.0,57179,,
oursong,OurSong,69030,Average Joe’s Crypto,AvgJoesCrypto,https://pbs.twimg.com/profile_images/1892604663305785344/nO9ZVx-k_normal.jpg,3370.0,10215,,
oursong,OurSong,98814,"ANDAO (💙,🧡) 🦇🔊",ArbitrumNewsDAO,https://pbs.twimg.com/profile_images/1619326090580824065/BPdJC9a4_normal.jpg,1440.0,77139,,
reserve-rsv,Reserve,530,Erik Voorhees,ErikVoorhees,https://pbs.twimg.com/profile_images/1866265437719117824/bOPwQJXE_normal.jpg,18823.0,735915,,
reserve-rsv,Reserve,594,"smolting (wassie, verse)",inversebrah,https://pbs.twimg.com/profile_images/1812298915661623296/P0Yj0Xgq_normal.jpg,21840.0,357962,,
reserve-rsv,Reserve,610,foobar/,0xfoobar,https://pbs.twimg.com/profile_images/1745824328594214912/-P4ZBCue_normal.jpg,17822.0,172594,,
reserve-rsv,Reserve,1289,Arthur,Arthur_0x,https://pbs.twimg.com/profile_images/1889910817254182912/3LbsrI1x_normal.jpg,19235.0,197670,arthur-cheong,
reserve-rsv,Reserve,1387,DCF GOD,dcfgod,https://pbs.twimg.com/profile_images/1856079545780125696/JQkZlaHt_normal.jpg,15894.0,97448,dcf-god,
reserve-rsv,Reserve,530,Erik Voorhees,ErikVoorhees,https://pbs.twimg.com/profile_images/1866265437719117824/bOPwQJXE_normal.jpg,18823.0,735915,,
reserve-rsv,Reserve,594,"smolting (wassie, verse)",inversebrah,https://pbs.twimg.com/profile_images/1812298915661623296/P0Yj0Xgq_normal.jpg,21840.0,357962,,
reserve-rsv,Reserve,610,foobar/,0xfoobar,https://pbs.twimg.com/profile_images/1745824328594214912/-P4ZBCue_normal.jpg,17822.0,172594,,
reserve-rsv,Reserve,1289,Arthur,Arthur_0x,https://pbs.twimg.com/profile_images/1889910817254182912/3LbsrI1x_normal.jpg,19235.0,197670,arthur-cheong,
reserve-rsv,Reserve,1387,DCF GOD,dcfgod,https://pbs.twimg.com/profile_images/1856079545780125696/JQkZlaHt_normal.jpg,15894.0,97448,dcf-god,
always-geeky-games,AlwaysGeeky Games,534,Polygon,0xPolygon,https://pbs.twimg.com/profile_images/1881552782148206592/uL2NdckM_normal.jpg,15774.0,2064888,polygon-labs,
always-geeky-games,AlwaysGeeky Games,595,Ansem 🐂🀄️,blknoiz06,https://pbs.twimg.com/profile_images/1909437863592132608/R14kQm8j_normal.jpg,22604.0,724539,ansem,
always-geeky-games,AlwaysGeeky Games,679,"Sandeep | Polygon (※,※)",sandeepnailwal,https://pbs.twimg.com/profile_images/1920408360383352832/wdwIMN5C_normal.jpg,15033.0,339056,sandeep-nailwal,
always-geeky-games,AlwaysGeeky Games,686,dingaling,dingalingts,https://pbs.twimg.com/profile_images/1671535865145745410/DaM1zme1_normal.jpg,15239.0,255791,,
always-geeky-games,AlwaysGeeky Games,1123,CL,CL207,https://pbs.twimg.com/profile_images/1868745836777312256/XsNk1YlU_normal.jpg,21841.0,244763,,
capricorn,Capricorn,51881,Theo,nonstopTheo,https://pbs.twimg.com/profile_images/1884962920116666368/gBf2YCXe_normal.jpg,784.0,1815,,
capricorn,Capricorn,66043,Ignas | DeFi,DefiIgnas,https://pbs.twimg.com/profile_images/1572199012790603778/GF4NXSKr_normal.jpg,11982.0,141332,,
espresso,Espresso,504,Chris Burniske,cburniske,https://pbs.twimg.com/profile_images/1494841994572562433/I-j4N9Z7_normal.jpg,19583.0,325238,,
espresso,Espresso,506,toly 🇺🇸,aeyakovenko,https://pbs.twimg.com/profile_images/1906899997880430592/E3nf0cY-_normal.jpg,22622.0,575790,anatoly-yakovenko,
espresso,Espresso,531,cdixon.eth,cdixon,https://pbs.twimg.com/profile_images/1433529810681155587/ACs86CsF_normal.png,,877934,chris-dixon,
espresso,Espresso,595,Ansem 🐂🀄️,blknoiz06,https://pbs.twimg.com/profile_images/1909437863592132608/R14kQm8j_normal.jpg,22604.0,724539,ansem,
espresso,Espresso,596,loomdart - Holy War Arc,loomdart,https://pbs.twimg.com/profile_images/1890221706104508416/f_NKIFhr_normal.jpg,20440.0,321534,,
apollox,APX Finance,510,Matthew Graham,mattyryze,https://pbs.twimg.com/profile_images/1919737359005863936/aiiZ1nKP_normal.jpg,12593.0,82008,,
apollox,APX Finance,974,CZ 🔶 BNB,cz_binance,https://pbs.twimg.com/profile_images/1902270560236605440/KpVD026z_normal.jpg,28614.0,10135328,,
apollox,APX Finance,2218,Zach Rynes | CLG,ChainLinkGod,https://pbs.twimg.com/profile_images/1799188365302018048/adkupUUf_normal.jpg,12420.0,182384,,
apollox,APX Finance,40356,Yu Hu 🌊,Punk9277,https://pbs.twimg.com/profile_images/1443702414876549127/KUwXEIl4_normal.jpg,10795.0,50409,yu-hu,
apollox,APX Finance,66043,Ignas | DeFi,DefiIgnas,https://pbs.twimg.com/profile_images/1572199012790603778/GF4NXSKr_normal.jpg,11982.0,141332,,
lightnet,Lightnet,1347,Stellar,StellarOrg,https://pbs.twimg.com/profile_images/1701613652091322368/fmpFRHHQ_normal.jpg,3469.0,826846,,stellar
lightnet,Lightnet,3444,Signum Capital,Signum_Capital,https://pbs.twimg.com/profile_images/1521850360012238851/mCRAN9mU_normal.jpg,2155.0,15863,signum-capital,
lightnet,Lightnet,16897,HashKey Capital,HashKey_Capital,https://pbs.twimg.com/profile_images/1874632547021537280/Qf_-BRXk_normal.jpg,2011.0,35942,,
lightnet,Lightnet,39433,Alpha Seeker,AlphaSeeker21,https://pbs.twimg.com/profile_images/1919964788870021122/r6tRBweG_normal.jpg,3000.0,51209,,
lightnet,Lightnet,1347,Stellar,StellarOrg,https://pbs.twimg.com/profile_images/1701613652091322368/fmpFRHHQ_normal.jpg,3469.0,826846,,stellar
lightnet,Lightnet,3444,Signum Capital,Signum_Capital,https://pbs.twimg.com/profile_images/1521850360012238851/mCRAN9mU_normal.jpg,2155.0,15863,signum-capital,
lightnet,Lightnet,16897,HashKey Capital,HashKey_Capital,https://pbs.twimg.com/profile_images/1874632547021537280/Qf_-BRXk_normal.jpg,2011.0,35942,,
lightnet,Lightnet,39433,Alpha Seeker,AlphaSeeker21,https://pbs.twimg.com/profile_images/1919964788870021122/r6tRBweG_normal.jpg,3000.0,51209,,
my-nft-wars,My NFT Wars,510,Matthew Graham,mattyryze,https://pbs.twimg.com/profile_images/1919737359005863936/aiiZ1nKP_normal.jpg,12593.0,82008,,
my-nft-wars,My NFT Wars,2219,Over the Reality 🌐,OVRtheReality,https://pbs.twimg.com/profile_images/1724809748451913728/nH249nAz_normal.jpg,1217.0,104543,,ovr
my-nft-wars,My NFT Wars,3112,Immutable,Immutable,https://pbs.twimg.com/profile_images/1894340023962800130/yAJxsR4W_normal.jpg,8978.0,435110,immutable,
my-nft-wars,My NFT Wars,18834,Web3 Gaming Frontier,gamefi_cc,https://pbs.twimg.com/profile_images/1623477585043931138/nfm5UoQO_normal.jpg,854.0,28168,,
my-nft-wars,My NFT Wars,40929,Pepper,ZeMirch,https://pbs.twimg.com/profile_images/1914380676519870464/bqntWARH_normal.jpg,5615.0,18227,,
argentxyz,Argent,504,Chris Burniske,cburniske,https://pbs.twimg.com/profile_images/1494841994572562433/I-j4N9Z7_normal.jpg,19583.0,325238,,
argentxyz,Argent,594,"smolting (wassie, verse)",inversebrah,https://pbs.twimg.com/profile_images/1812298915661623296/P0Yj0Xgq_normal.jpg,21840.0,357962,,
argentxyz,Argent,595,Ansem 🐂🀄️,blknoiz06,https://pbs.twimg.com/profile_images/1909437863592132608/R14kQm8j_normal.jpg,22604.0,724539,ansem,
argentxyz,Argent,596,loomdart - Holy War Arc,loomdart,https://pbs.twimg.com/profile_images/1890221706104508416/f_NKIFhr_normal.jpg,20440.0,321534,,
argentxyz,Argent,1979,"찌 G 跻 じ MBA, CFA, FRM, CFP, NGMI, HFSP, HENTAI 🛡️",DegenSpartan,https://pbs.twimg.com/profile_images/1608325033033895938/US2YmCwR_normal.jpg,20269.0,264245,,
pintu-token,Pintu Token,608,Sid Coelho-Prabhu | sidcoin.eth 🛡️,sid_coelho,https://pbs.twimg.com/profile_images/1394160710163189760/N5uzge74_normal.jpg,4671.0,11521,,
pintu-token,Pintu Token,1032,Bybit,Bybit_Official,https://pbs.twimg.com/profile_images/1894706611538530304/w9AEcEL8_normal.jpg,9488.0,5003274,bybit,
pintu-token,Pintu Token,1049,Tytan,Tytaninc,https://pbs.twimg.com/profile_images/1899641318567272448/h2k7l7oW_normal.jpg,4911.0,30347,,
pintu-token,Pintu Token,3103,The Spartan Group,TheSpartanGroup,https://pbs.twimg.com/profile_images/1621329560183930881/MVsKQV4m_normal.jpg,7204.0,72067,spartan-group,
pintu-token,Pintu Token,4115,paul.nft,veradittakit,https://pbs.twimg.com/profile_images/1438646462909321221/cs5igQD4_normal.jpg,6535.0,54667,paul-veradittakit,
pintu-token,Pintu Token,608,Sid Coelho-Prabhu | sidcoin.eth 🛡️,sid_coelho,https://pbs.twimg.com/profile_images/1394160710163189760/N5uzge74_normal.jpg,4671.0,11521,,
pintu-token,Pintu Token,1032,Bybit,Bybit_Official,https://pbs.twimg.com/profile_images/1894706611538530304/w9AEcEL8_normal.jpg,9488.0,5003274,bybit,
pintu-token,Pintu Token,1049,Tytan,Tytaninc,https://pbs.twimg.com/profile_images/1899641318567272448/h2k7l7oW_normal.jpg,4911.0,30347,,
pintu-token,Pintu Token,3103,The Spartan Group,TheSpartanGroup,https://pbs.twimg.com/profile_images/1621329560183930881/MVsKQV4m_normal.jpg,7204.0,72067,spartan-group,
pintu-token,Pintu Token,4115,paul.nft,veradittakit,https://pbs.twimg.com/profile_images/1438646462909321221/cs5igQD4_normal.jpg,6535.0,54667,paul-veradittakit,
pintu-token,Pintu Token,608,Sid Coelho-Prabhu | sidcoin.eth 🛡️,sid_coelho,https://pbs.twimg.com/profile_images/1394160710163189760/N5uzge74_normal.jpg,4671.0,11521,,
pintu-token,Pintu Token,1032,Bybit,Bybit_Official,https://pbs.twimg.com/profile_images/1894706611538530304/w9AEcEL8_normal.jpg,9488.0,5003274,bybit,
pintu-token,Pintu Token,1049,Tytan,Tytaninc,https://pbs.twimg.com/profile_images/1899641318567272448/h2k7l7oW_normal.jpg,4911.0,30347,,
pintu-token,Pintu Token,3103,The Spartan Group,TheSpartanGroup,https://pbs.twimg.com/profile_images/1621329560183930881/MVsKQV4m_normal.jpg,7204.0,72067,spartan-group,
pintu-token,Pintu Token,4115,paul.nft,veradittakit,https://pbs.twimg.com/profile_images/1438646462909321221/cs5igQD4_normal.jpg,6535.0,54667,paul-veradittakit,
theta-token,Theta Network,510,Matthew Graham,mattyryze,https://pbs.twimg.com/profile_images/1919737359005863936/aiiZ1nKP_normal.jpg,12593.0,82008,,
theta-token,Theta Network,599,DEGEN NEWS,DegenerateNews,https://pbs.twimg.com/profile_images/1551586710873550848/8_M8f6ds_normal.jpg,12335.0,384992,,
theta-token,Theta Network,1425,CoinMarketCap,CoinMarketCap,https://pbs.twimg.com/profile_images/1875098684469207040/IsOWDeZA_normal.jpg,13025.0,6780270,,
theta-token,Theta Network,10694,Loma,LomahCrypto,https://pbs.twimg.com/profile_images/1537185920046096384/a5N-KEkn_normal.jpg,13238.0,318870,,
theta-token,Theta Network,40356,Yu Hu 🌊,Punk9277,https://pbs.twimg.com/profile_images/1443702414876549127/KUwXEIl4_normal.jpg,10795.0,50409,yu-hu,
theta-token,Theta Network,510,Matthew Graham,mattyryze,https://pbs.twimg.com/profile_images/1919737359005863936/aiiZ1nKP_normal.jpg,12593.0,82008,,
theta-token,Theta Network,599,DEGEN NEWS,DegenerateNews,https://pbs.twimg.com/profile_images/1551586710873550848/8_M8f6ds_normal.jpg,12335.0,384992,,
theta-token,Theta Network,1425,CoinMarketCap,CoinMarketCap,https://pbs.twimg.com/profile_images/1875098684469207040/IsOWDeZA_normal.jpg,13025.0,6780270,,
theta-token,Theta Network,10694,Loma,LomahCrypto,https://pbs.twimg.com/profile_images/1537185920046096384/a5N-KEkn_normal.jpg,13238.0,318870,,
theta-token,Theta Network,40356,Yu Hu 🌊,Punk9277,https://pbs.twimg.com/profile_images/1443702414876549127/KUwXEIl4_normal.jpg,10795.0,50409,yu-hu,
argentxyz,Argent,504,Chris Burniske,cburniske,https://pbs.twimg.com/profile_images/1494841994572562433/I-j4N9Z7_normal.jpg,19583.0,325238,,
