range,percentage,min,max,fund_slug
"$50,000,000+",0.0,50000000,,degen-pool
"$0 - $1,000,000",0.0,0,1000000.0,legion-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,legion-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,legion-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,legion-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,legion-capital
"$50,000,000+",0.0,50000000,,legion-capital
"$0 - $1,000,000",0.0,0,1000000.0,neowiz
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,neowiz
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,neowiz
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,neowiz
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,neowiz
"$50,000,000+",0.0,50000000,,neowiz
"$0 - $1,000,000",0.0,0,1000000.0,staking-facilities
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,staking-facilities
"$3,000,000 - $10,000,000",71.43,3000000,10000000.0,staking-facilities
"$10,000,000 - $20,000,000",28.57,10000000,20000000.0,staking-facilities
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,staking-facilities
"$50,000,000+",0.0,50000000,,staking-facilities
"$0 - $1,000,000",0.0,0,1000000.0,2-tm
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,2-tm
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,2-tm
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,2-tm
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,2-tm
"$50,000,000+",0.0,50000000,,2-tm
"$0 - $1,000,000",0.0,0,1000000.0,archer-capital
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,archer-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,archer-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,archer-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,archer-capital
"$50,000,000+",0.0,50000000,,archer-capital
"$0 - $1,000,000",0.0,0,1000000.0,mythos-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,mythos-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,mythos-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,mythos-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,mythos-capital
"$50,000,000+",0.0,50000000,,mythos-capital
"$0 - $1,000,000",0.0,0,1000000.0,saxon-ventures
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,saxon-ventures
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,saxon-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,saxon-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,saxon-ventures
"$50,000,000+",0.0,50000000,,saxon-ventures
"$0 - $1,000,000",0.0,0,1000000.0,terranova
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,terranova
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,terranova
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,terranova
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,terranova
"$50,000,000+",0.0,50000000,,terranova
"$0 - $1,000,000",0.0,0,1000000.0,bodl
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,bodl
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,bodl
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,bodl
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bodl
"$50,000,000+",0.0,50000000,,bodl
"$0 - $1,000,000",0.0,0,1000000.0,emo-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,emo-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,emo-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,emo-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,emo-capital
"$50,000,000+",0.0,50000000,,emo-capital
"$0 - $1,000,000",0.0,0,1000000.0,msa-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,msa-capital
"$3,000,000 - $10,000,000",71.43,3000000,10000000.0,msa-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,msa-capital
"$20,000,000 - $50,000,000",14.29,20000000,50000000.0,msa-capital
"$50,000,000+",14.29,50000000,,msa-capital
"$0 - $1,000,000",33.33,0,1000000.0,bitpanda
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,bitpanda
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,bitpanda
"$10,000,000 - $20,000,000",66.67,10000000,20000000.0,bitpanda
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bitpanda
"$50,000,000+",0.0,50000000,,bitpanda
"$0 - $1,000,000",0.0,0,1000000.0,assembly-capital-partners
"$1,000,000 - $3,000,000",60.0,1000000,3000000.0,assembly-capital-partners
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,assembly-capital-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,assembly-capital-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,assembly-capital-partners
"$50,000,000+",0.0,50000000,,assembly-capital-partners
"$0 - $1,000,000",0.0,0,1000000.0,two-sigma-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,two-sigma-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,two-sigma-ventures
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,two-sigma-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,two-sigma-ventures
"$50,000,000+",0.0,50000000,,two-sigma-ventures
"$0 - $1,000,000",10.0,0,1000000.0,spark-capital
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,spark-capital
"$3,000,000 - $10,000,000",30.0,3000000,10000000.0,spark-capital
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,spark-capital
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,spark-capital
"$50,000,000+",10.0,50000000,,spark-capital
"$0 - $1,000,000",0.0,0,1000000.0,coatue-management
"$1,000,000 - $3,000,000",5.0,1000000,3000000.0,coatue-management
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,coatue-management
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,coatue-management
"$20,000,000 - $50,000,000",5.0,20000000,50000000.0,coatue-management
"$50,000,000+",80.0,50000000,,coatue-management
"$0 - $1,000,000",0.0,0,1000000.0,chuangqi-international-limited
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,chuangqi-international-limited
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,chuangqi-international-limited
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,chuangqi-international-limited
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,chuangqi-international-limited
"$50,000,000+",0.0,50000000,,chuangqi-international-limited
"$0 - $1,000,000",0.0,0,1000000.0,altos-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,altos-ventures
"$3,000,000 - $10,000,000",28.57,3000000,10000000.0,altos-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,altos-ventures
"$20,000,000 - $50,000,000",57.14,20000000,50000000.0,altos-ventures
"$50,000,000+",14.29,50000000,,altos-ventures
"$0 - $1,000,000",0.0,0,1000000.0,hsbc
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,hsbc
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,hsbc
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,hsbc
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,hsbc
"$50,000,000+",33.33,50000000,,hsbc
"$0 - $1,000,000",0.0,0,1000000.0,portugal-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,portugal-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,portugal-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,portugal-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,portugal-ventures
"$50,000,000+",0.0,50000000,,portugal-ventures
"$0 - $1,000,000",0.0,0,1000000.0,opta
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,opta
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,opta
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,opta
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,opta
"$50,000,000+",0.0,50000000,,opta
"$0 - $1,000,000",0.0,0,1000000.0,aventures-dao
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,aventures-dao
"$3,000,000 - $10,000,000",75.0,3000000,10000000.0,aventures-dao
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,aventures-dao
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,aventures-dao
"$50,000,000+",0.0,50000000,,aventures-dao
"$0 - $1,000,000",0.0,0,1000000.0,onega-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,onega-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,onega-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,onega-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,onega-ventures
"$50,000,000+",0.0,50000000,,onega-ventures
"$0 - $1,000,000",0.0,0,1000000.0,gm-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,gm-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,gm-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,gm-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,gm-ventures
"$50,000,000+",0.0,50000000,,gm-ventures
"$0 - $1,000,000",0.0,0,1000000.0,neuler
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,neuler
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,neuler
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,neuler
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,neuler
"$50,000,000+",0.0,50000000,,neuler
"$0 - $1,000,000",0.0,0,1000000.0,web3vision
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,web3vision
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,web3vision
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,web3vision
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,web3vision
"$50,000,000+",0.0,50000000,,web3vision
"$0 - $1,000,000",0.0,0,1000000.0,african-crops
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,african-crops
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,african-crops
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,african-crops
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,african-crops
"$50,000,000+",0.0,50000000,,african-crops
"$0 - $1,000,000",0.0,0,1000000.0,open-market-group
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,open-market-group
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,open-market-group
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,open-market-group
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,open-market-group
"$50,000,000+",0.0,50000000,,open-market-group
"$0 - $1,000,000",0.0,0,1000000.0,iceriver-venture
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,iceriver-venture
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,iceriver-venture
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,iceriver-venture
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,iceriver-venture
"$50,000,000+",0.0,50000000,,iceriver-venture
"$0 - $1,000,000",0.0,0,1000000.0,neighbor-capital-series
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,neighbor-capital-series
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,neighbor-capital-series
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,neighbor-capital-series
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,neighbor-capital-series
"$50,000,000+",0.0,50000000,,neighbor-capital-series
"$0 - $1,000,000",0.0,0,1000000.0,xin-family
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,xin-family
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,xin-family
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,xin-family
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,xin-family
"$50,000,000+",0.0,50000000,,xin-family
"$0 - $1,000,000",0.0,0,1000000.0,trinity-labs
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,trinity-labs
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,trinity-labs
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,trinity-labs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,trinity-labs
"$50,000,000+",0.0,50000000,,trinity-labs
"$0 - $1,000,000",0.0,0,1000000.0,zc-capital
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,zc-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,zc-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,zc-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,zc-capital
"$50,000,000+",0.0,50000000,,zc-capital
"$0 - $1,000,000",0.0,0,1000000.0,yunt-capital
"$1,000,000 - $3,000,000",63.64,1000000,3000000.0,yunt-capital
"$3,000,000 - $10,000,000",9.09,3000000,10000000.0,yunt-capital
"$10,000,000 - $20,000,000",9.09,10000000,20000000.0,yunt-capital
"$20,000,000 - $50,000,000",18.18,20000000,50000000.0,yunt-capital
"$50,000,000+",0.0,50000000,,yunt-capital
"$0 - $1,000,000",0.0,0,1000000.0,spacewhalecap
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,spacewhalecap
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,spacewhalecap
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,spacewhalecap
"$20,000,000 - $50,000,000",12.5,20000000,50000000.0,spacewhalecap
"$50,000,000+",12.5,50000000,,spacewhalecap
"$0 - $1,000,000",0.0,0,1000000.0,marathon-digital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,marathon-digital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,marathon-digital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,marathon-digital
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,marathon-digital
"$50,000,000+",75.0,50000000,,marathon-digital
"$0 - $1,000,000",0.0,0,1000000.0,singularity-ventures
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,singularity-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,singularity-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,singularity-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,singularity-ventures
"$50,000,000+",0.0,50000000,,singularity-ventures
"$0 - $1,000,000",0.0,0,1000000.0,1881
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,1881
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,1881
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,1881
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,1881
"$50,000,000+",0.0,50000000,,1881
"$0 - $1,000,000",0.0,0,1000000.0,red-dao
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,red-dao
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,red-dao
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,red-dao
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,red-dao
"$50,000,000+",0.0,50000000,,red-dao
"$0 - $1,000,000",0.0,0,1000000.0,8vc
"$1,000,000 - $3,000,000",60.0,1000000,3000000.0,8vc
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,8vc
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,8vc
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,8vc
"$50,000,000+",0.0,50000000,,8vc
"$0 - $1,000,000",0.0,0,1000000.0,link-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,link-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,link-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,link-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,link-capital
"$50,000,000+",0.0,50000000,,link-capital
"$0 - $1,000,000",0.0,0,1000000.0,polk-street-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,polk-street-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,polk-street-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,polk-street-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,polk-street-capital
"$50,000,000+",0.0,50000000,,polk-street-capital
"$0 - $1,000,000",0.0,0,1000000.0,gda-capital
"$1,000,000 - $3,000,000",28.57,1000000,3000000.0,gda-capital
"$3,000,000 - $10,000,000",57.14,3000000,10000000.0,gda-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,gda-capital
"$20,000,000 - $50,000,000",14.29,20000000,50000000.0,gda-capital
"$50,000,000+",0.0,50000000,,gda-capital
"$0 - $1,000,000",0.0,0,1000000.0,brainbox
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,brainbox
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,brainbox
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,brainbox
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,brainbox
"$50,000,000+",0.0,50000000,,brainbox
"$0 - $1,000,000",0.0,0,1000000.0,xforce-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,xforce-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,xforce-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,xforce-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,xforce-capital
"$50,000,000+",0.0,50000000,,xforce-capital
"$0 - $1,000,000",0.0,0,1000000.0,rse-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,rse-ventures
"$3,000,000 - $10,000,000",75.0,3000000,10000000.0,rse-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,rse-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,rse-ventures
"$50,000,000+",25.0,50000000,,rse-ventures
"$0 - $1,000,000",0.0,0,1000000.0,digitalpacific
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,digitalpacific
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,digitalpacific
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,digitalpacific
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,digitalpacific
"$50,000,000+",0.0,50000000,,digitalpacific
"$0 - $1,000,000",0.0,0,1000000.0,hussein-family-office
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,hussein-family-office
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,hussein-family-office
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,hussein-family-office
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,hussein-family-office
"$50,000,000+",0.0,50000000,,hussein-family-office
"$0 - $1,000,000",0.0,0,1000000.0,araceae-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,araceae-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,araceae-capital
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,araceae-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,araceae-capital
"$50,000,000+",0.0,50000000,,araceae-capital
"$0 - $1,000,000",0.0,0,1000000.0,hyper10n-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,hyper10n-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,hyper10n-capital
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,hyper10n-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,hyper10n-capital
"$50,000,000+",0.0,50000000,,hyper10n-capital
"$0 - $1,000,000",0.0,0,1000000.0,next-leader-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,next-leader-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,next-leader-capital
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,next-leader-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,next-leader-capital
"$50,000,000+",0.0,50000000,,next-leader-capital
"$0 - $1,000,000",0.0,0,1000000.0,dcv-capital
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,dcv-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,dcv-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,dcv-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,dcv-capital
"$50,000,000+",0.0,50000000,,dcv-capital
"$0 - $1,000,000",33.33,0,1000000.0,hansa
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,hansa
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,hansa
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,hansa
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,hansa
"$50,000,000+",0.0,50000000,,hansa
"$0 - $1,000,000",0.0,0,1000000.0,prodigital-future-fund
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,prodigital-future-fund
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,prodigital-future-fund
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,prodigital-future-fund
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,prodigital-future-fund
"$50,000,000+",0.0,50000000,,prodigital-future-fund
"$0 - $1,000,000",0.0,0,1000000.0,sanyuan-labs
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,sanyuan-labs
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,sanyuan-labs
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sanyuan-labs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sanyuan-labs
"$50,000,000+",0.0,50000000,,sanyuan-labs
"$0 - $1,000,000",0.0,0,1000000.0,buckingham
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,buckingham
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,buckingham
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,buckingham
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,buckingham
"$50,000,000+",0.0,50000000,,buckingham
"$0 - $1,000,000",0.0,0,1000000.0,tuesday-capital
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,tuesday-capital
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,tuesday-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,tuesday-capital
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,tuesday-capital
"$50,000,000+",0.0,50000000,,tuesday-capital
"$0 - $1,000,000",33.33,0,1000000.0,moonvault-capital
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,moonvault-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,moonvault-capital
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,moonvault-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,moonvault-capital
"$50,000,000+",0.0,50000000,,moonvault-capital
"$0 - $1,000,000",0.0,0,1000000.0,prometeus-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,prometeus-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,prometeus-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,prometeus-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,prometeus-ventures
"$50,000,000+",0.0,50000000,,prometeus-ventures
"$0 - $1,000,000",0.0,0,1000000.0,coop-records
"$1,000,000 - $3,000,000",75.0,1000000,3000000.0,coop-records
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,coop-records
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,coop-records
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,coop-records
"$50,000,000+",0.0,50000000,,coop-records
"$0 - $1,000,000",0.0,0,1000000.0,delta-fund
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,delta-fund
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,delta-fund
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,delta-fund
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,delta-fund
"$50,000,000+",33.33,50000000,,delta-fund
"$0 - $1,000,000",0.0,0,1000000.0,block-infinity-limited
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,block-infinity-limited
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,block-infinity-limited
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,block-infinity-limited
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,block-infinity-limited
"$50,000,000+",0.0,50000000,,block-infinity-limited
"$0 - $1,000,000",0.0,0,1000000.0,warrior-wealth-fund
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,warrior-wealth-fund
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,warrior-wealth-fund
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,warrior-wealth-fund
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,warrior-wealth-fund
"$50,000,000+",0.0,50000000,,warrior-wealth-fund
"$0 - $1,000,000",0.0,0,1000000.0,punk-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,punk-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,punk-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,punk-ventures
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,punk-ventures
"$50,000,000+",0.0,50000000,,punk-ventures
"$0 - $1,000,000",100.0,0,1000000.0,malana-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,malana-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,malana-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,malana-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,malana-ventures
"$50,000,000+",0.0,50000000,,malana-ventures
"$0 - $1,000,000",0.0,0,1000000.0,oda-capital
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,oda-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,oda-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,oda-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,oda-capital
"$50,000,000+",0.0,50000000,,oda-capital
"$0 - $1,000,000",0.0,0,1000000.0,sunforge
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,sunforge
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,sunforge
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sunforge
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sunforge
"$50,000,000+",0.0,50000000,,sunforge
"$0 - $1,000,000",0.0,0,1000000.0,gandel-invest
"$1,000,000 - $3,000,000",75.0,1000000,3000000.0,gandel-invest
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,gandel-invest
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,gandel-invest
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,gandel-invest
"$50,000,000+",0.0,50000000,,gandel-invest
"$0 - $1,000,000",20.0,0,1000000.0,zeal-capital
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,zeal-capital
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,zeal-capital
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,zeal-capital
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,zeal-capital
"$50,000,000+",0.0,50000000,,zeal-capital
