name,code,normal,lead,categories,fund_slug
Israel,IL,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",zero-knowledge
Colombia,CO,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",zero-knowledge
United States,US,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",zero-knowledge
United States,US,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",artemis-capital
United States,US,6,0,"[{'name': 'DeFi', 'count': 3, 'percent': 50.0}, {'name': 'Blockchain Service', 'count': 1, 'percent': 16.67}, {'name': 'GameFi', 'count': 1, 'percent': 16.67}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 16.67}]",pnyx-ventures
United Kingdom,GB,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",pnyx-ventures
Singapore,SG,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",pnyx-ventures
Netherlands,NL,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",pnyx-ventures
Norway,NO,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",pnyx-ventures
Romania,RO,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",pnyx-ventures
Canada,CA,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",pnyx-ventures
Vietnam,VN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",pnyx-ventures
China,CN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",pnyx-ventures
Estonia,EE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",pnyx-ventures
South Korea,KR,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",layer-otc
Nigeria,NG,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",launch-africa-ventures
United States,US,1,1,"[{'name': 'CeFi', 'count': 2, 'percent': 100.0}]",launch-africa-ventures
Kenya,KE,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",launch-africa-ventures
United States,US,9,2,"[{'name': 'Blockchain Service', 'count': 6, 'percent': 54.55}, {'name': 'Social', 'count': 2, 'percent': 18.18}, {'name': 'Blockchain Infrastructure', 'count': 2, 'percent': 18.18}, {'name': 'DeFi', 'count': 1, 'percent': 9.09}]",inflection
Germany,DE,4,1,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 60.0}, {'name': 'DeFi', 'count': 2, 'percent': 40.0}]",inflection
Finland,FI,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",inflection
Australia,AU,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",inflection
Portugal,PT,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",inflection
United Kingdom,GB,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",inflection
Canada,CA,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",inflection
United States,US,9,1,"[{'name': 'Blockchain Service', 'count': 4, 'percent': 40.0}, {'name': 'CeFi', 'count': 3, 'percent': 30.0}, {'name': 'GameFi', 'count': 1, 'percent': 10.0}, {'name': 'Currency', 'count': 1, 'percent': 10.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 10.0}]",scb-10x
Singapore,SG,0,2,"[{'name': 'DeFi', 'count': 1, 'percent': 50.0}, {'name': 'CeFi', 'count': 1, 'percent': 50.0}]",scb-10x
Switzerland,CH,2,0,"[{'name': 'CeFi', 'count': 2, 'percent': 100.0}]",scb-10x
Thailand,TH,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",scb-10x
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",scb-10x
Hong Kong,HK,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",cyberport-hong-kong
China,CN,4,0,"[{'name': 'CeFi', 'count': 2, 'percent': 50.0}, {'name': 'Blockchain Service', 'count': 1, 'percent': 25.0}, {'name': 'Chain', 'count': 1, 'percent': 25.0}]",imo-ventures
Singapore,SG,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",imo-ventures
United States,US,0,1,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",imo-ventures
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",neowiz
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",neowiz
Switzerland,CH,1,1,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",staking-facilities
Canada,CA,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",staking-facilities
Singapore,SG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",staking-facilities
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",staking-facilities
Brazil,BR,2,0,"[{'name': 'CeFi', 'count': 2, 'percent': 100.0}]",2-tm
India,IN,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",mythos-capital
United Kingdom,GB,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",saxon-ventures
Singapore,SG,3,0,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 100.0}]",bodl
Singapore,SG,2,1,"[{'name': 'DeFi', 'count': 3, 'percent': 100.0}]",msa-capital
Hong Kong,HK,1,0,"[{'name': 'Others', 'count': 1, 'percent': 100.0}]",msa-capital
Nigeria,NG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",msa-capital
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",msa-capital
France,FR,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",bitpanda
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",bitpanda
Hong Kong,HK,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",assembly-capital-partners
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",assembly-capital-partners
United States,US,3,1,"[{'name': 'CeFi', 'count': 2, 'percent': 50.0}, {'name': 'Blockchain Service', 'count': 1, 'percent': 25.0}, {'name': 'DeFi', 'count': 1, 'percent': 25.0}]",two-sigma-ventures
Australia,AU,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",two-sigma-ventures
United States,US,6,6,"[{'name': 'Blockchain Service', 'count': 5, 'percent': 41.67}, {'name': 'Social', 'count': 4, 'percent': 33.33}, {'name': 'CeFi', 'count': 3, 'percent': 25.0}]",spark-capital
United Kingdom,GB,3,2,"[{'name': 'CeFi', 'count': 3, 'percent': 60.0}, {'name': 'GameFi', 'count': 1, 'percent': 20.0}, {'name': 'DeFi', 'count': 1, 'percent': 20.0}]",spark-capital
France,FR,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",spark-capital
India,IN,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",spark-capital
Israel,IL,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",spark-capital
Australia,AU,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",spark-capital
South Korea,KR,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",spark-capital
Serbia,RS,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",spark-capital
Kenya,KE,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",spark-capital
Canada,CA,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",spark-capital
United States,US,12,10,"[{'name': 'Blockchain Service', 'count': 9, 'percent': 40.91}, {'name': 'CeFi', 'count': 5, 'percent': 22.73}, {'name': 'Blockchain Infrastructure', 'count': 3, 'percent': 13.64}, {'name': 'GameFi', 'count': 2, 'percent': 9.09}, {'name': 'NFT', 'count': 2, 'percent': 9.09}, {'name': 'Social', 'count': 1, 'percent': 4.55}]",coatue-management
Canada,CA,2,2,"[{'name': 'NFT', 'count': 2, 'percent': 50.0}, {'name': 'Blockchain Service', 'count': 1, 'percent': 25.0}, {'name': 'Chain', 'count': 1, 'percent': 25.0}]",coatue-management
Brazil,BR,0,2,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",coatue-management
Switzerland,CH,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",coatue-management
Mexico,MX,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",coatue-management
China,CN,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",coatue-management
Norway,NO,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",coatue-management
Hong Kong,HK,0,1,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",chuangqi-international-limited
South Korea,KR,2,1,"[{'name': 'GameFi', 'count': 2, 'percent': 66.67}, {'name': 'CeFi', 'count': 1, 'percent': 33.33}]",altos-ventures
Japan,JP,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",altos-ventures
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",hsbc
Luxembourg,LU,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",hsbc
Singapore,SG,0,1,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",hsbc
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",hsbc
Portugal,PT,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'CeFi', 'count': 1, 'percent': 50.0}]",portugal-ventures
United States,US,3,0,"[{'name': 'DeFi', 'count': 2, 'percent': 66.67}, {'name': 'GameFi', 'count': 1, 'percent': 33.33}]",aventures-dao
Singapore,SG,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",aventures-dao
Bulgaria,BG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",aventures-dao
Romania,RO,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",aventures-dao
South Korea,KR,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",gm-ventures
South Korea,KR,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",neuler
Singapore,SG,1,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",web3vision
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",open-market-group
Hong Kong,HK,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",iceriver-venture
Hong Kong,HK,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",neighbor-capital-series
Singapore,SG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",xin-family
Canada,CA,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",zc-capital
United States,US,4,0,"[{'name': 'DeFi', 'count': 3, 'percent': 75.0}, {'name': 'NFT', 'count': 1, 'percent': 25.0}]",yunt-capital
Portugal,PT,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",yunt-capital
Romania,RO,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",yunt-capital
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",yunt-capital
United States,US,4,0,"[{'name': 'DeFi', 'count': 3, 'percent': 75.0}, {'name': 'CeFi', 'count': 1, 'percent': 25.0}]",spacewhalecap
Canada,CA,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",spacewhalecap
Switzerland,CH,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",spacewhalecap
United States,US,3,1,"[{'name': 'Blockchain Service', 'count': 4, 'percent': 100.0}]",marathon-digital
India,IN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",singularity-ventures
Singapore,SG,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",singularity-ventures
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",1881
United States,US,3,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 33.33}, {'name': 'Social', 'count': 1, 'percent': 33.33}, {'name': 'NFT', 'count': 1, 'percent': 33.33}]",red-dao
Croatia,HR,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",red-dao
Netherlands,NL,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",red-dao
United Kingdom,GB,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",red-dao
United States,US,4,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 50.0}, {'name': 'CeFi', 'count': 2, 'percent': 50.0}]",8vc
Barbados,BB,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",gda-capital
India,IN,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",gda-capital
Kenya,KE,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",gda-capital
Spain,ES,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",gda-capital
Switzerland,CH,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",gda-capital
United Kingdom,GB,0,1,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",gda-capital
United States,US,2,1,"[{'name': 'GameFi', 'count': 2, 'percent': 66.67}, {'name': 'Blockchain Service', 'count': 1, 'percent': 33.33}]",rse-ventures
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",dcv-capital
United States,US,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",dcv-capital
British Virgin Islands,VG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",dcv-capital
UAE,AE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",hansa
United States,US,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",hansa
United States,US,4,0,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 75.0}, {'name': 'CeFi', 'count': 1, 'percent': 25.0}]",tuesday-capital
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",moonvault-capital
UAE,AE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",moonvault-capital
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",coop-records
Hong Kong,HK,1,0,"[{'name': 'Others', 'count': 1, 'percent': 100.0}]",delta-fund
Ukraine,UA,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",delta-fund
Cayman Islands,KY,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",punk-ventures
Puerto Rico,PR,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",oda-capital
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",oda-capital
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",gandel-invest
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 50.0}]",zeal-capital
Kenya,KE,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",zeal-capital
Taiwan,TW,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",multichain-capital
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 100.0}]",tomsic-holdings
United States,US,2,0,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",owlventures
Canada,CA,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",owlventures
France,FR,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",owlventures
Germany,DE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",owlventures
India,IN,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",owlventures
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",owlventures
Singapore,SG,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",criterion-vc
Switzerland,CH,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",criterion-vc
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",fusion-labs
United States,US,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",fusion-labs
South Korea,KR,2,0,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'NFT', 'count': 1, 'percent': 50.0}]",edimus-capital
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",county-capital
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",satoshi-club
Russia,RU,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",kairon-labs
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",kairon-labs
United States,US,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",kairon-labs
South Korea,KR,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",bass-investment
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",bass-investment
United States,US,6,0,"[{'name': 'GameFi', 'count': 2, 'percent': 33.33}, {'name': 'Social', 'count': 2, 'percent': 33.33}, {'name': 'NFT', 'count': 2, 'percent': 33.33}]",neondao
Croatia,HR,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",neondao
France,FR,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",neondao
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",neondao
Kenya,KE,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",solr-dao
United Kingdom,GB,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",solr-dao
Argentina,AR,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",petrocuyo
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",peachxyz
Hong Kong,HK,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",vbc-technology
United States,US,11,0,"[{'name': 'Blockchain Service', 'count': 4, 'percent': 36.36}, {'name': 'DeFi', 'count': 3, 'percent': 27.27}, {'name': 'GameFi', 'count': 2, 'percent': 18.18}, {'name': 'NFT', 'count': 1, 'percent': 9.09}, {'name': 'CeFi', 'count': 1, 'percent': 9.09}]",global-founders-capital
Singapore,SG,5,2,"[{'name': 'DeFi', 'count': 5, 'percent': 71.43}, {'name': 'Social', 'count': 1, 'percent': 14.29}, {'name': 'CeFi', 'count': 1, 'percent': 14.29}]",global-founders-capital
Canada,CA,4,0,"[{'name': 'CeFi', 'count': 3, 'percent': 75.0}, {'name': 'NFT', 'count': 1, 'percent': 25.0}]",global-founders-capital
France,FR,3,0,"[{'name': 'GameFi', 'count': 2, 'percent': 66.67}, {'name': 'DeFi', 'count': 1, 'percent': 33.33}]",global-founders-capital
United Kingdom,GB,2,0,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'Others', 'count': 1, 'percent': 50.0}]",global-founders-capital
Switzerland,CH,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",global-founders-capital
UAE,AE,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",global-founders-capital
Netherlands,NL,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",global-founders-capital
Bangladesh,BD,0,1,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",global-founders-capital
Hong Kong,HK,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",global-founders-capital
Indonesia,ID,1,0,[],global-founders-capital
Australia,AU,0,1,[],global-founders-capital
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",barefoot-mining
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",moonkite
United States,US,3,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 33.33}, {'name': 'Social', 'count': 1, 'percent': 33.33}, {'name': 'CeFi', 'count': 1, 'percent': 33.33}]",dorm-room-fund
United States,US,2,1,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 66.67}, {'name': 'CeFi', 'count': 1, 'percent': 33.33}]",wisdomtree
United Kingdom,GB,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",wisdomtree
United Kingdom,GB,3,0,"[{'name': 'CeFi', 'count': 3, 'percent': 100.0}]",cibc
United States,US,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",dar-arts
United States,US,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",harmonic-future
United Kingdom,GB,2,0,"[{'name': 'CeFi', 'count': 2, 'percent': 100.0}]",lloyds-banking-group
Germany,DE,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",discovery-ventures
United Kingdom,GB,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",discovery-ventures
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",discovery-ventures
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'NFT', 'count': 1, 'percent': 50.0}]",tlf-ventures
United Kingdom,GB,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",tlf-ventures
United Kingdom,GB,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",0xkb
United States,US,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Social', 'count': 1, 'percent': 50.0}]",186-ventures
United States,US,7,0,"[{'name': 'Blockchain Service', 'count': 2, 'percent': 28.57}, {'name': 'DeFi', 'count': 2, 'percent': 28.57}, {'name': 'CeFi', 'count': 2, 'percent': 28.57}, {'name': 'Stablecoin', 'count': 1, 'percent': 14.29}]",angellist
United Kingdom,GB,0,1,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",angellist
Canada,CA,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",nextport-capital
Canada,CA,1,0,"[{'name': 'CeFi', 'count': 1, 'percent': 100.0}]",skylean-capital
Singapore,SG,1,0,"[{'name': 'Social', 'count': 1, 'percent': 100.0}]",deFine-ventures
United States,US,6,2,"[{'name': 'Blockchain Service', 'count': 3, 'percent': 37.5}, {'name': 'Social', 'count': 2, 'percent': 25.0}, {'name': 'DeFi', 'count': 2, 'percent': 25.0}, {'name': 'Stablecoin', 'count': 1, 'percent': 12.5}]",shine-capital
Germany,DE,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",shine-capital
United States,US,2,0,"[{'name': 'DeFi', 'count': 2, 'percent': 100.0}]",existential-capital
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",existential-capital
United States,US,1,1,"[{'name': 'Chain', 'count': 2, 'percent': 100.0}]",mercuryfund
Australia,AU,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",possiblevc
Canada,CA,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",possiblevc
Portugal,PT,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",possiblevc
Singapore,SG,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",possiblevc
United Kingdom,GB,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",possiblevc
Canada,CA,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",acet-capital
Singapore,SG,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",gdv-venture
Canada,CA,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",investmeows
China,CN,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",northern-light-venture-capital
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",northern-light-venture-capital
United States,US,7,0,"[{'name': 'Social', 'count': 2, 'percent': 28.57}, {'name': 'NFT', 'count': 2, 'percent': 28.57}, {'name': 'Blockchain Service', 'count': 1, 'percent': 14.29}, {'name': 'GameFi', 'count': 1, 'percent': 14.29}, {'name': 'CeFi', 'count': 1, 'percent': 14.29}]",electric-feel-ventures
United States,US,3,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 33.33}, {'name': 'GameFi', 'count': 1, 'percent': 33.33}, {'name': 'Others', 'count': 1, 'percent': 33.33}]",acmecapital
India,IN,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 50.0}]",acmecapital
China,CN,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",vega-ventures
India,IN,1,1,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'NFT', 'count': 1, 'percent': 50.0}]",cloud-capital
United States,US,1,0,"[{'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 100.0}]",novawulf
United States,US,2,0,"[{'name': 'GameFi', 'count': 1, 'percent': 50.0}, {'name': 'Social', 'count': 1, 'percent': 50.0}]",aag-ventures
Indonesia,ID,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",aag-ventures
Japan,JP,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",aag-ventures
Singapore,SG,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",black-ventures
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",black-ventures
Switzerland,CH,1,0,"[{'name': 'Chain', 'count': 1, 'percent': 100.0}]",kretos-ventures
United States,US,1,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 100.0}]",kretos-ventures
South Korea,KR,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",netmarble
United States,US,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",netmarble
South Korea,KR,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",naver-z
Denmark,DK,2,0,"[{'name': 'Blockchain Service', 'count': 1, 'percent': 50.0}, {'name': 'DeFi', 'count': 1, 'percent': 50.0}]",preseed-ventures
India,IN,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",jeejeebhoy-family-office
India,IN,1,0,"[{'name': 'GameFi', 'count': 1, 'percent': 100.0}]",kpb-family-trust
Singapore,SG,3,0,"[{'name': 'GameFi', 'count': 2, 'percent': 66.67}, {'name': 'Blockchain Infrastructure', 'count': 1, 'percent': 33.33}]",collinstar
China,CN,1,0,"[{'name': 'Others', 'count': 1, 'percent': 100.0}]",collinstar
France,FR,1,0,"[{'name': 'DeFi', 'count': 1, 'percent': 100.0}]",collinstar
United Kingdom,GB,1,0,"[{'name': 'NFT', 'count': 1, 'percent': 100.0}]",collinstar
